qid,label_en,editor_uuid,editor,editor_stated_as,editor_series_ordinal,editor_ref1_hash,editor_ref1_referenceUrl,editor_ref1_stated_in,editor_ref1_retrieved_nodeId,editor_ref1_retrieved_val,editor_ref1_retrieved_prec
Q117230025,"Hairy Heine, or the Braiding of Gender and Ethnic Difference",3E15BA10-BD8B-4AC0-8990-1296B5DF498B,Q64617481,Christopher E Forth,1,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,2ba7a8c7-bd5f-4d2d-bc9a-7b4e37c8c442,2023-03-21T00:00:00Z,11
Q117230026,Notes on appropriation and reciprocity: prompts from Bonhoeffer and King's communitarian ethic,1B78CB27-4026-460E-AE28-052645BE19AE,Q112537514,Willis Jenkins,1,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,82c22d4b-dca2-4f2e-b47e-34e17ad1518f,2023-03-21T00:00:00Z,11
Q117230028,On Diversity and Conflict,59687EC5-2773-473B-9016-61DC0F849AFF,Q18344435,Michael Nelson,,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,5413237c-0365-4129-8b2e-44779b258a85,2023-03-21T00:00:00Z,11
Q117230029,Spirituality and the Disciples of Christ: sanctifying the ordinary,700AE9F1-83ED-49A3-9279-5E48935C54EB,Q113730388,Joseph D Driskill,1,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,456bb44e-3159-4f4c-bb89-138eeaa84462,2023-03-21T00:00:00Z,11
Q117230029,Spirituality and the Disciples of Christ: sanctifying the ordinary,EC52557A-0C63-4B6A-ABAE-C0B96321E6B2,Q113778956,Peter Goodwin Heltzel,2,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,622d975b-71ca-409e-a6c7-d855823d4622,2023-03-21T00:00:00Z,11
Q117230033,"Children’s Voices, Spirituality, and Mature Faith",AFAA723B-C468-45AD-AF3E-50FC8FE537C8,Q96091762,Annemie Dillen,1,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,fcd8a96f-90f2-49a1-8cfc-e9ede9e9c937,2023-03-21T00:00:00Z,11
Q117230033,"Children’s Voices, Spirituality, and Mature Faith",909AE3F7-D3ED-4C23-8C6A-A8A6420C1A9C,Q2741108,Didier Pollefeyt,2,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,64c219eb-4c67-4ea5-9a40-7b31955f822c,2023-03-21T00:00:00Z,11
Q117230035,Reshaping Desire at Deeper Levels,D7739549-3257-4F5A-B08C-51D9B324D1A5,Q107107312,Sarojini Nadar,2,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,149166de-b535-451e-a80a-c61c38fb2fb1,2023-03-21T00:00:00Z,11
Q117230035,Reshaping Desire at Deeper Levels,8DA6B635-7DD1-42A5-A066-C4AA017AD249,Q110887484,Susan A Ross,3,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,ef916503-e7e7-4e1d-9388-7b681f54bc6d,2023-03-21T00:00:00Z,11
Q117230036,"Church and State at the Turn of the Century: Missions and Imperialism, Bureaucratization, and War, 1898-1920",AFED0BB9-718A-4640-B57A-CD4F7C121F04,Q86839321,John Frederick Wilson,,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,0a35540d-4892-4a16-84cf-346b5abef698,2023-03-21T00:00:00Z,11
Q117230037,"America Emerges as a World Power: Re ligion, Politics and Nationhood, 1940-1960",225CB934-0369-4B28-8742-677CB1E4F6C8,Q86839321,John Frederick Wilson,,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,e01e3aa9-3d6e-4977-99f9-aca00ad5ec98,2023-03-21T00:00:00Z,11
Q117230038,Ökonomische Angelegenheiten selbst in die Hand nehmen: Reflektionen von der Unterseite,53C452E2-C071-4104-9398-B82342654E49,Q101986,Ulrich Frank Kürschner-Pelkmann Duchrow,,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,225aa7e8-cd31-403f-82b8-e2d3b29749d3,2023-03-21T00:00:00Z,11
Q117230039,Freedom vs. Liberation: Reflections from the United States and Europe in Conversation with Latin America.,51803715-64D4-4883-A491-2F733BBF26FB,Q113766998,Daniel Carlos Beros,,f09d23917c5c7f23bce8cf90d07e9de8634be078,https://www.academia.edu/39198434/con_la_mirada_en_el_mes%c3%adas_de_la_mano_del_pueblo,,1b13d35a-b094-4dc9-bae6-2250916b0b58,2023-03-21T00:00:00Z,11
Q117230041,"Proper 8: II Kings 2:1-2, 6-14 and I Kings 19:15-16, 19-21, Commentary 2",31689FD8-C8BA-4D3A-8857-239F59A51608,Q6213191,Joel B Green,1,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,f639b08a-e161-4c7e-b264-d53220303fe9,2023-03-21T00:00:00Z,11
Q117230041,"Proper 8: II Kings 2:1-2, 6-14 and I Kings 19:15-16, 19-21, Commentary 2",B27C47C0-4CD0-4221-A850-1A5807F1DEC8,Q7789868,Thomas G Long,2,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,99a9ee0d-5a14-403a-89db-8c01e0687108,2023-03-21T00:00:00Z,11
Q117230041,"Proper 8: II Kings 2:1-2, 6-14 and I Kings 19:15-16, 19-21, Commentary 2",91E56346-C9B5-4FBC-8D83-B27B886D83B5,Q113806778,Luke A Powery,3,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,6cdcf37a-e3ac-47de-b3d5-483e8b60245e,2023-03-21T00:00:00Z,11
Q117230041,"Proper 8: II Kings 2:1-2, 6-14 and I Kings 19:15-16, 19-21, Commentary 2",DEB3774E-6E1D-4058-A2C2-D3545A109D03,Q113829307,Cynthia L Rigby,4,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,cd4b1a39-89d8-4118-87ff-ed25053f6811,2023-03-21T00:00:00Z,11
Q117230047,Wisdom in the Ancient World,2E716960-1368-4E6A-9196-AB8439E81FA3,Q17637404,Wade Clark Roof,,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,79beb1fe-e276-451c-baf8-214d8c6aa328,2023-03-21T00:00:00Z,11
Q117230053,"The Vow of Mutiya, King of Shekhna",E22E3983-96CC-495A-A6F2-126C0962CBAF,Q113127083,Gordon Douglas Young,1,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,7f5188e0-7ed3-4c63-a293-8f6eae203789,2023-03-21T00:00:00Z,11
Q117230053,"The Vow of Mutiya, King of Shekhna",89BA28A3-5F7A-4643-B0EB-0080028B895B,Q113760495,Richard E Averbeck,3,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,d516587c-17ef-4d3c-95ac-fbf573cb892e,2023-03-21T00:00:00Z,11
Q117230059,"Job’s Wife, with Due Respect",E2DB314E-523D-41BE-B626-129B5459B5C8,Q92191450,Thomas Krüger,,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,6a96fc0d-52ae-427a-b392-7c9345c71504,2023-03-21T00:00:00Z,11
Q117230062,The Kingdom that Cannot be Impaired,E744B033-651E-49FD-A368-523CD1BC7B66,Q113808768,Bernard F Batto,1,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,14de144a-0b64-4337-b7d2-7382599146c1,2023-03-21T00:00:00Z,11
Q117230063,The rule of God in the book of Daniel,2AD4D218-12D4-4A5E-B25D-AEB3E29A5D7B,Q113808768,Bernard F Batto,1,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,284f2782-7f05-406a-b2f6-376f2962ae9e,2023-03-21T00:00:00Z,11
Q117230065,Touching Transcendence: Sexual Difference and Sacrality in Derrida's Le Toucher,8A19A2BE-2C6C-426C-B12F-49EA56405120,Q112394041,Yvonne Sherwood,1,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,b5830778-516f-4734-8a59-668f9acc950d,2023-03-21T00:00:00Z,11
Q117230065,Touching Transcendence: Sexual Difference and Sacrality in Derrida's Le Toucher,D7FDAC03-50B9-43DD-AC64-D25019DB9F44,Q1740168,Kevin Hart,2,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,55c1270b-2f1e-4419-abe5-499242e2314d,2023-03-21T00:00:00Z,11
Q117230066,Diaspora as Metaphor: Bodies and Boundaries in the Book of Tobit,7C81BE30-ED63-4067-9645-1D8EB423AE74,Q4749053,Amy-Jill Levine,1,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,a9a3131c-8d3c-49ae-be02-3a213aa9934e,2023-03-21T00:00:00Z,11
Q117230066,Diaspora as Metaphor: Bodies and Boundaries in the Book of Tobit,D59BE98D-9070-4240-BFB0-3BFBA87C4806,Q4648447,A Thomas Kraabel,2,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,bead77ff-fe71-43a5-b888-b6d4eba8eeac,2023-03-21T00:00:00Z,11
Q117230066,Diaspora as Metaphor: Bodies and Boundaries in the Book of Tobit,ADF943CF-0204-4E4D-A522-780056E4B89E,Q93236451,J Andrew Overman,3,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,3b9e55f4-e7c6-4cec-b1f3-e226959d4166,2023-03-21T00:00:00Z,11
Q117230067,Job,B10D2B0B-E9E3-4746-8B56-8BF250430DE6,Q6213191,Joel B Green,,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,9fa766cc-d200-4bbb-a964-d5152d338e1d,2023-03-21T00:00:00Z,11
Q117230068,Taufe und Identitätsbildung: Annäherungen aus ritueller und ethischer Perspektive,917FFDAF-332D-46D8-9DF1-B2A1241EDB85,Q19964808,Martin Stuflesser,1,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,0d4bbebd-5f4c-4225-9f47-c05bb44b0a21,2023-03-21T00:00:00Z,11
Q117230068,Taufe und Identitätsbildung: Annäherungen aus ritueller und ethischer Perspektive,20DDC11E-7953-49E5-BD73-87FF7B968522,Q78674409,Patrick Prétot,3,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,ee3b4e62-22ab-4285-b213-c5fa9ee63969,2023-03-21T00:00:00Z,11
Q117230069,Die Zukunft der Theologie in der Gütergesellschaf,5471F3D0-C21B-43F7-B90C-49A6F2E388DC,Q93221079,Carmen Krieg,1,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,bd81735e-18e7-4168-ac7f-84d3f2d40980,2023-03-21T00:00:00Z,11
Q117230069,Die Zukunft der Theologie in der Gütergesellschaf,86A70DB6-0A47-4A09-8C9C-228B832C6FAB,Q93221102,Thomas Kucharz,2,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,601bd806-be2d-4b48-945c-6e42c3132232,2023-03-21T00:00:00Z,11
Q117230069,Die Zukunft der Theologie in der Gütergesellschaf,8F330DA7-742B-4263-B533-7353454AAB76,Q349907,Miroslav Volf,3,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,de966eb6-ff95-4c18-ae6c-9447b814ac58,2023-03-21T00:00:00Z,11
Q117230070,Prologues and poets: on the opening lines of the Gilgamesh Epic,9CD920AB-BA18-48D1-882F-39620E1CE651,Q106577759,Billie Jean Collins,,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,37f8cbd0-68f8-4f04-8f5f-34f9d1d6f816,2023-03-21T00:00:00Z,11
Q117230070,Prologues and poets: on the opening lines of the Gilgamesh Epic,43F3DEFB-83F1-4176-910A-505B4DA740C5,Q94508639,Piotr Michalowski,,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,5df221a5-1fb5-4164-8fd6-debe2badf095,2023-03-21T00:00:00Z,11
Q117230072,"Children and religion in the public square :""'too dangerous and too safe, too difficult and too silly""",E895B89F-216B-4F38-80CF-C15B0AF591BB,Q17517244,Mary Elizabeth Moore,1,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,61d9ee8b-db8f-4aaf-b6d4-056e53deb5a9,2023-03-21T00:00:00Z,11
Q117230072,"Children and religion in the public square :""'too dangerous and too safe, too difficult and too silly""",1F40A8D1-09E0-4E06-BE91-DD6AC2C6E03B,Q113841937,Almeda M Wright,2,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,4e71e36a-8964-49df-8b10-11bffd16dc72,2023-03-21T00:00:00Z,11
Q117230074,"Aesthetics, hermeneutics, and practical theology",EC0F2284-1E2F-455B-9EF2-2AF3588A6DA8,Q110504666,Pamela D Couture,2,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,79b13b98-15e1-45d2-b65b-40ee6f50b067,2023-03-21T00:00:00Z,11
Q117230076,Marcella Althaus-Reid's Indecent theology: a response,8061E2D6-887B-4226-B00A-E1E6EC32AF59,Q113824106,Lisa Isherwood,1,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,b1ad5a80-ad0e-4c43-aaa3-ab6e174718db,2023-03-21T00:00:00Z,11
Q117230076,Marcella Althaus-Reid's Indecent theology: a response,58B2234E-C7CE-42F8-A6AA-CCF32236CAD1,Q17277567,Mark D Jordan,2,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,b89de4a5-ac19-4766-8215-9825d7e2cf0a,2023-03-21T00:00:00Z,11
Q117233808,A feminist Christian theologian looks (askance) at headship,93F16F9F-FADF-49D2-AA77-2B231A961A33,Q30302655,Don S Browning,2,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,8b4c8329-3dd8-4d02-92e3-bed3b215dfe1,2023-03-21T00:00:00Z,11
Q117233809,The Blood of Grapes: Viticulture and Intoxication in the Hebrew Bible,49E494C6-5278-4D31-8C7A-26B8E7ACF569,Q108779531,Lucio Milano,,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,c68896cf-3456-4ea4-be8f-6ad60b9372f4,2023-03-21T00:00:00Z,11
Q117233812,Globalization and the oikoumene in theological education,93BEF85F-CD6E-4EE4-9AC0-2CCFE5FD37BA,Q113812110,Russell E Richey,,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,b5c2fc5d-9909-4f69-9e5f-c3e581d0f21a,2023-03-21T00:00:00Z,11
Q117233815,Family Life and Law at Elephantine,DDC7D4CB-986C-4C9D-95D2-5BA8C07B4078,Q93239997,Margaretha Folmer,,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,0698d343-bec9-4fcc-9e90-9b8c79aa55b1,2023-03-21T00:00:00Z,11
Q117233820,An Appreciation: Walter Wink,50D3242D-A3B4-41B3-AD7F-FF0C7B05202B,Q113844354,David I Seiple,1,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,14f88197-2efb-44e8-8d72-2cc0b5450b8a,2023-03-21T00:00:00Z,11
Q117233831,"Evangelicalism and/as new Constantinianism: globalization, secularity, and the heart of the Gospel",2B7B2CAD-AF6B-4EF9-ADFA-B70D0C2AA5D4,Q16198900,Bruce Ellis Benson,1,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,ef0de911-aa15-450b-b6db-1fcd198b26eb,2023-03-21T00:00:00Z,11
Q117233831,"Evangelicalism and/as new Constantinianism: globalization, secularity, and the heart of the Gospel",ADAA2F3A-5A22-44F4-AD68-6E52D2451306,Q113778956,Peter Goodwin Heltzel,2,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,8b1fc234-0199-4c1b-88f6-b441a00fc228,2023-03-21T00:00:00Z,11
Q117233834,Sacraments: Key Symbols for the Christian Way of Life,53AB6E33-34D8-4FE6-8FC8-FA7A98ED56BD,Q113788271,Patricia Kieran,2,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,792739b9-ad75-47bc-8c3f-f568911b248e,2023-03-21T00:00:00Z,11
Q117233835,Persepolis Fortification Aramaic Tablet Seal 0002 and the Keeping of Horses,8E852608-0AEC-44AB-8587-D4D6187B4D4B,Q113814076,Michael G Kozuh,,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,16685083-9378-417d-a1e8-82c11c50d52d,2023-03-21T00:00:00Z,11
Q117233835,Persepolis Fortification Aramaic Tablet Seal 0002 and the Keeping of Horses,95F419B0-76AF-42BE-A5F3-A5EBC2A9A5BB,Q50225606,Wouter F Henkelman,,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,743162f5-c71f-4966-bbd2-6c18efe82ce3,2023-03-21T00:00:00Z,11
Q117233835,Persepolis Fortification Aramaic Tablet Seal 0002 and the Keeping of Horses,0FEDCB50-939D-4300-B44C-D768DD218CBB,Q1909619,Matthew W Stolper,,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,1b53a1de-c8ae-46c0-9f00-d70f34f53a1d,2023-03-21T00:00:00Z,11
Q117233836,"Purple Rein, Purple Reign: Fashioning Womanist Witness, Work and Worth of Black Women in the Making of Democracy",65DDDA44-AE2D-417B-9941-878304310C03,Q6844375,Miguel A de la Torre,,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,cf6bd1aa-16e3-4246-a76c-1fffb3b12cf9,2023-03-21T00:00:00Z,11
Q117233837,"Divide and Conquer: Cutting Taxes, Religion, and Relationships of Race and Class",FBCCB84C-8620-4967-9B54-97DFEBE87636,Q6844375,Miguel A de la Torre,,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,2b545dbf-3381-4928-ac5d-d0801fca4e58,2023-03-21T00:00:00Z,11
Q117233840,How Can People Take Their Economic Lives into Their Own Hands?,E451F65C-EDE1-45DD-AAD3-23E2BE4C250D,Q101986,Ulrich Duchrow,,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,25392107-157f-44f0-9a9b-f91c3d994102,2023-03-21T00:00:00Z,11
Q117233841,"Christian Constructions of Children and Youths: Gift, Task, and Agent",645AA0A4-4E3D-4B60-A7D4-6180A7E95119,Q113730491,David M Csinos,1,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,058aa6d9-8526-442b-8883-23ea07e4b3aa,2023-03-21T00:00:00Z,11
Q117233844,Interreligious Dialogue beyond Dialogue: Revisiting Truth and Power from a Christian Perspective under the Conditions of Empire,C58B82C7-DC30-41E4-ACE3-61B41A2F5066,Q113793008,Peniel Jesudason Rufus Rajkumar,,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,d7b88a2a-dd29-453f-b862-9ada08f8e603,2023-03-21T00:00:00Z,11
Q117233845,"Sixth Sunday of Easter, Acension of the Lord, Seventh Sunday of Easter",5C65AE07-B2B8-4076-814A-BEAF2DB180E1,Q16105552,David Lyon Bartlett,1,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,43782652-57bf-4ec9-9761-cad301c4b295,2023-03-21T00:00:00Z,11
Q117233845,"Sixth Sunday of Easter, Acension of the Lord, Seventh Sunday of Easter",885D83FA-5BE0-442B-9350-8729ACFE42DF,Q4858778,Barbara Brown Taylor,2,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,97cc478a-84fb-49f1-9408-fbc4ae3eb466,2023-03-21T00:00:00Z,11
Q117233846,"Pastoral perspectives for 7th Sunday of Easter, 1 John 5:9-13",48C6007B-3B39-43AD-A2D3-115DF00A7F6D,Q16105552,David Lyon Bartlett,1,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,ea69498c-80f9-4ef7-a869-deed2f82dcc0,2023-03-21T00:00:00Z,11
Q117233847,"Pastoral perspective for 6th Sunday of Easter, 1 John 5:1-6; Ascenion of the lord 1:15-23",B2BC1BD1-40BB-4AE1-8A5A-1AC8A7660053,Q16105552,David Lyon Bartlett,1,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,20ef53f2-90ae-4500-b905-204aef603dce,2023-03-21T00:00:00Z,11
Q117233848,"Pastoral Commentary on Psalms 29, 103, and 104 (Day of Pentecost, Trinity Sunday, Proper 3 in Year B)",F2235E8D-CA82-4507-B9B6-0E5BEF952933,Q16105552,David L Bartlett,1,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,85fafa69-f1a9-48b4-8d3f-4d0a2a8281d0,2023-03-21T00:00:00Z,11
Q117233848,"Pastoral Commentary on Psalms 29, 103, and 104 (Day of Pentecost, Trinity Sunday, Proper 3 in Year B)",9BA71478-D688-4580-A36F-668F3F934240,Q4858778,Barbara Brown Taylor,2,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,1cf74b1c-fea9-4fe7-8145-988a1817f031,2023-03-21T00:00:00Z,11
Q117233851,A Post-Structuralist Approach,B50738A8-179C-4F6A-9511-42C2CB3F41BF,Q7129268,Pamela Sue Anderson,,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,5b8cc206-0463-46ff-9ec4-2d56e6c862f2,2023-03-21T00:00:00Z,11
Q117233853,Myths and Realities in the Financing of American Religion,AEABB98C-55FA-42A9-BE6A-9EFA94ACC248,Q66712687,Mark Chaves,1,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,8e778816-c8fe-4755-9827-8227be4276fb,2023-03-21T00:00:00Z,11
Q117233854,Historical myths about financing American Christianity,C523ADE0-8BFC-4E3C-9495-59E5762FF9CA,Q66712687,Mark Chaves,1,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,5f6a1d32-ab91-4d35-9ddf-3297e6596112,2023-03-21T00:00:00Z,11
Q117233856,This Widow is Still Bothering Me (Luke 18.5),AEBB5BE4-C9E2-45BB-B046-BB96DCD82757,Q93232554,Carolyn Osiek,1,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,ed13e968-1ab3-4e4d-a9c9-c71abdb72f8c,2023-03-21T00:00:00Z,11
Q117233856,This Widow is Still Bothering Me (Luke 18.5),9AEA9773-5968-4D0C-8E9A-47421F0AD74B,Q93240935,David L Balch,2,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,98684936-3285-4cfd-9a65-eb4d94041608,2023-03-21T00:00:00Z,11
Q117233856,This Widow is Still Bothering Me (Luke 18.5),8FC3AE71-BEBC-4323-A303-8152BD31D21C,Q98716811,Jason T Lamoreaux,3,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,f7c0b5ed-a9f6-446c-8176-4e997da436f6,2023-03-21T00:00:00Z,11
Q117233861,The posting of letters with divine messages,FF5E6802-B325-4FAE-8C80-91C1316C5E5B,Q21995923,Dominique Charpin,1,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,4c962a3c-a236-4414-a325-3f29e5724535,2023-03-21T00:00:00Z,11
Q117233862,"Reading Persian Dominion in Nehemiah: Multivalent Language, Co-Option, Resistance, and Cultural Survival",7074B863-8E8E-4845-992F-F1A4F38ED931,Q112394074,Jon L Berquist,1,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,bad281c2-8556-4008-b8a7-098f05fa9b44,2023-03-21T00:00:00Z,11
Q117233862,"Reading Persian Dominion in Nehemiah: Multivalent Language, Co-Option, Resistance, and Cultural Survival",DEE2AC12-7656-4807-BFEE-9D85B531684C,Q65048399,Alice Hunt,2,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,0e51f4c6-2d36-4132-b9c1-b42081edb48e,2023-03-21T00:00:00Z,11
Q117233863,Betraying the Text: Their Creation Story and Ours,26288B6A-DD38-40EE-AC2F-9B57683170B7,Q112394074,Jon L Berquist,,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,9a371fab-d429-4741-a3b8-872f7838c0a4,2023-03-21T00:00:00Z,11
Q117233863,Betraying the Text: Their Creation Story and Ours,580271E6-4BD7-4767-90AC-682974C40CF5,Q65048399,Alice Hunt,,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,b074d41e-3e2c-42af-95bc-9a8b069406f0,2023-03-21T00:00:00Z,11
Q117233864,Another look at the tenth commandment,0CDB7F48-5B4B-44C5-81DF-C4E0C75638F9,Q112394074,Jon L Berquist,1,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,d65795de-fe87-4e8a-b612-628f40a4f9ea,2023-03-21T00:00:00Z,11
Q117233864,Another look at the tenth commandment,7ADE0844-E762-40AB-9765-2DA8FD6C3CFC,Q65048399,Alice Hunt,2,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,e90f539e-7e4c-416c-897d-8b2d8715a75e,2023-03-21T00:00:00Z,11
Q117233866,The King’s Table: Food and Fealty in Old Babylonian Mari,8EB570E8-C3F6-4102-8AF2-3787F2D01945,Q3697457,Cristiano Grottanelli,1,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,990a6c56-3d93-47b9-91a6-8f5f4074f4e7,2023-03-21T00:00:00Z,11
Q117233866,The King’s Table: Food and Fealty in Old Babylonian Mari,E76E2208-90C2-4232-9691-DEBA397FFD6F,Q108779531,Lucio Milano,2,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,e351aeca-3040-4f50-ad32-a3487a46dfe5,2023-03-21T00:00:00Z,11
Q117233868,Qohelet's autobiography,86862361-6C12-4017-BF65-47DEBB87EBCB,Q93233908,Astrid B Beck,,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,b950b2f8-fda9-4ed3-9ebf-ef2289b08115,2023-03-21T00:00:00Z,11
Q117233870,Politics and Biblical Scholarship in the United States,ECD0CF49-CB49-47C7-BAAE-0001213AF770,Q93240244,Kent Harold Richards,1,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,38e70c03-69fa-462b-8301-50bec2b47726,2023-03-21T00:00:00Z,11
Q117233870,Politics and Biblical Scholarship in the United States,566172A0-E23B-45C7-99E3-601A2072D072,Q113730940,Frank Ritchel Ames,3,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,d3ae5d25-6ca2-4b6c-bfbf-533c5b088a08,2023-03-21T00:00:00Z,11
Q117233871,"Proclamation, Translation, Implication: Addressing the Vilification of ‘the Jews’",FC41E2D7-B1B9-48B4-8D18-563106AD40FB,Q97158976,James W Barker,1,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,fb93e050-d71a-4110-89b2-40ce0c058d31,2023-03-21T00:00:00Z,11
Q117233871,"Proclamation, Translation, Implication: Addressing the Vilification of ‘the Jews’",C8D50066-2996-40A7-A877-E4297A05665C,Q112536243,Joel N Lohr,3,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,43052d43-c5f4-41c6-aaae-7363723066ce,2023-03-21T00:00:00Z,11
Q117233888,Through the Eyes of Mircea Eliade: United States Football as Religious Rite de Passage,6A41FB1A-6A20-4147-B3D5-540A93EAFB14,Q21064414,Joseph L Price,,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,0f182ff8-10b5-479f-8ec7-340acf063ce7,2023-03-21T00:00:00Z,11
Q117233890,The future of theology in a commodity society,D636BE4F-D83E-49D5-A4FA-257A16761FFA,Q349907,Miroslav Volf,1,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,43d6c0aa-1db4-4a10-ac13-128fc183bda7,2023-03-21T00:00:00Z,11
Q117233890,The future of theology in a commodity society,C5FF3132-32C5-4F2A-BF62-DA89CCC130D8,Q93221079,Carmen Krieg,2,6c612d361d34f6f4c33dbd04b7df59c2a02ce750,,Q114403967,27e0d17c-51d8-4793-82ec-740ead7baab0,2023-03-21T00:00:00Z,11
