skipped,Key,Divinity Faculty,Publication Year,Author,ISBN,ISSN,DOI,Url,Abstract Note,Date,Date Added,Date Modified,Access Date,Pages,Num Pages,Issue,Volume,Number Of Volumes,Journal Abbreviation,Short Title,Series,Series Number,Series Text,Series Title,Publisher,Place,Language,Rights,Type,Archive,Archive Location,Library Catalog,Call Number,Extra,Notes,File Attachments,Link Attachments,Manual Tags,Automatic Tags,Editor,Series Editor,Translator,Contributor,Attorney Agent,Book Author,Cast Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed Author,Scriptwriter,Words By,Guest,Number,Edition,Running Time,Scale,Medium,Artwork Size,Filing Date,Application Number,Assignee,Issuing Authority,Country,Meeting Name,Conference Name,Court,References,Reporter,Legal Status,Priority Numbers,Programming Language,Version,System,Code,Code Number,Section,Session,Committee,History,Legislative Body,Item Type,Title,Publication Title
,E326722N,"Levine, Amy-Jill",2007,"Levine, Amy-Jill; Levine, Amy-Jill",978-1-932792-72-0,,,http://proxy.library.vanderbilt.edu/login?url=http://site.ebrary.com/lib/vanderbilt/Doc?id=10190404,"$$Ccontents$$VFirst-Century Accounts -- Josephus's Pharisees: The Narratives / Steve Mason -- Josephus's Pharisees: The Philosophy / Steve Mason -- Matthew's and Mark's Pharisees / Martin Pickup -- Luke's Pharisees / Amy-Jill Levine -- John's Pharisees / Raimo Hakola, Adele Reinhartz -- Paul and the Pharisees / Bruce Chilton -- Paul and Gamaliel / Bruce Chilton, Jacob Neusner -- The Pharisees and the Dead Sea Scrolls / James C. VanderKam -- Archaeology and the Pharisees / James F. Strange -- The Pharisees in Rabbinic Judaism -- The Pharisees and the Sadducees in the Earliest Rabbinic Documents / Jack N. Lightstone -- The Rabbinic Traditions about the Pharisees before 70 CE: An Overview / Jacob Neusner -- The Pharisaic Agenda: Laws Attributed in the Mishnah and the Tosefta to Pre-70 Pharisees / Jacob Neusner -- The Pre-70 Pharisees after 70 and after 140 / Jacob Neusner -- The Pharisees in Modern Theology -- The German Theological Tradition / Susannah Heschel -- The Anglo-American Theological Tradition to 1970 / Jacob Neusner -- The Debate with E. P. Saunders since 1970 / Jacob Neusner -- What Do We Really Know about the Pharisees, and How Do We Know It? / William Scott Green -- Journal and Series Abbreviations., $$Creproduction$$VElectronic reproduction. Palo Alto, Calif. : ebrary, 2009. Available via World Wide Web., $$Cbibliography_note$$VIncludes bibliographical references (p. 481-509).",2007,11/1/16 18:50,6/23/20 17:19,11/1/16 18:50,,,,,,,,,,,,Baylor University Press,"Waco, Tex.",eng,,,,,discoverlibrary.vanderbilt.edu,BM175 .P4 I5 2007,,,,,,Rabbinical literature History and criticism; Judaism History; Pharisees,"Neusner, Jacob; Chilton, Bruce",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bookSection,The Gospel of Luke,In Quest of the Historical Pharisees
,PMMTKZML,"Levine, Amy-Jill",2007,"Levine, A.-J.",978-1-932792-72-0,,,,"The third gospel's presentation of the Pharisees is ""puzzling,"" 1 lacking consistency,2 ""complex,"" 3 and ""disputed.""4 Whether approached primarily by literary or by historical questions, Luke's Pharisees elude clear answers. The reasons for this confusion are several, of which the following four are major. First, the relationship between this gospel and the Acts of the Apostles, Luke's second volume, complicates assessment of figures that appear in both texts. Pharisees in Acts include Gamaliel, ""a teacher of the Law, respected by all the people,"" Gamaliel's student Paul, ""a Pharisee, the son of Pharisees"" (5:34; 23:6), ""believers who belonged to the sect of the Pharisees"" (15:5), and ""the scribes of the Pharisees' group"" (23:9). However, the Pharisees in Acts similarly elude definitive assessment: is Gamaliel admirable because he cautions against persecuting Jesus' followers or the villainous mentor of the arch-persecutor Paul? Do Pharisees demonstrate Scriptural fidelity or do they block the Holy Spirit by insisting Gentile Christians follow the Mosaic Law? Moreover, their depictions impact any assessment of the Gospel of Luke if one seeks a consistent presentation.5 Second, source-critical questions remain uncertain. Most New Testament scholars propose that Luke relied on both Mark's gospel and a (hypothetical) source shared with Matthew, labeled Q. A minority of scholars argue that Luke directly depended on Matthew and that Mark is a conflation of Matthew and Luke. Assessment of Luke's sources impacts understanding of Luke's Pharisees. Assessed in terms of Markan priority, Luke adds references to Pharisees in 5:17; 7:30; 7:36; 11:53; 13:31; 14:1, 3; 16:14; 17:20; and 18:10-14. Compared to Mark and Matthew, Luke highlights the Pharisees' love of money and their rejection of Jesus' association with tax collectors and sinners. But Luke lacks the odd Matthean (27:62) combination of ""chief priests and Pharisees,"" for Luke mentions no Pharisees in the Passion narrative. Absent is Mark's note that the chief priests, scribes, and elders (Mark 11:27) sent ""Pharisees and Herodians"" (12:13) to trap Jesus; Luke speaks only of ""spies"" who pretended to be righteous (dikaivou~; 20:20). Did Luke suppress this information? Was Luke aware of it? Third, Luke's historical and social contexts remain speculative. The Pharisees may represent ""Jewish Christians"" of Luke's own day.6 Or, they may be ahistorical foils designed to teach the author's audience by negative example. The invectives may be conventional (hypocrites, lovers of money), with no basis in reality. Or, they may reflect the redactor's use of sources, themselves of unclear historical worth. Nor are these options mutually exclusive. Further complicating this issue: scholars have yet to reach any firm agreement on the composition of the intended audience or the identity of the author: Gentile (the most common identification), proselyte, God-fearer, Jew. Finally, all readers bring to the text their own presuppositions and values. Some interpreters find Pharisaic presence implied where Luke mentions none and ascribe to Pharisees implied concerns that Luke does not note. Some begin with the view that all Pharisees are the same; others conclude that these figures should be assessed as individuals, like the Gentiles and the Twelve.7 In recognition of such considerations, this essay takes the following steps. First, it looks at Luke's gospel apart from Acts. Second, it does not emphasize possible redactional changes. Third, eschewing reconstruction of Luke's social context, it focuses on the narrative: what the gospel's Pharisees do and how the narrator describes them. Finally, to enable readers to assess the data themselves, it addresses each pericope in which the Pharisees appear rather than organizing the information into categories, such as ""Sabbath observance,"" ""economic status,"" or ""table fellowship"". © 2007 by Baylor University Press.",2007,11/22/22 20:34,11/22/22 20:34,,113-130,,,,,,,,,,,Fordham University Press,"Waco, Tex.",eng,,,Scopus,,Scopus,,,,C:\Users\xus12\Zotero\storage\FY49QK65\display.html,,,,"Neusner, Jacob; Chilton, Bruce",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bookSection,Luke's pharisees,In Quest of the Historical Pharisees
,4U674I2F,"Sheppard, Phillis",2006,"Sheppard, Phillis I.",978-0-910452-94-6,,,,"In Spirit and in Truth honors the life of C. John Weborg and his service as professor of theology at North Park Theological Seminary and as an ordained minister in the Evangelical Covenant Church, as well as to the wider church and academe. In conversation with Dr. Weborg?s wide range of interests, this volume of essays contributed by several of his colleagues and former students is organized around a tripartite theme. Essays in the theology section observe Weborg?s contributions as a theologian ? including Pietism, systematic theology, and ethics. The essays in the spirituality section commemorate his devotion to spiritual formation, worship, and liturgy, Finally, the essay in the embodiment section recognize Dr. Weborg?s work in the areas of healing, compassion and health-care.",2006,10/30/14 19:24,10/30/14 19:27,,241-256,,,,,,,,,,,Covenant Publications,Chicago (Ill.),English,,,,,Amazon.com,,,,,http://www.amazon.com/In-Spirit-Truth-Spirituality-Embodiment/dp/0910452946,,,"Anderson, Phillip J.; Clifton-Soderstrom, Michelle",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bookSection,No Rose Colored Glasses: Womanist Practical Theology and Response to Sexual Violence,"In Spirit and in Truth: Essays on Theology, Spirituality, and Embodiment in Honor of C. John Weborg"
,VWQTGBAB,"Sasson, Jack",1984,"Sasson, Jack M.",978-0-567-16646-3,,,,"This magnificent collection of articles on OT literature, history, religion and culture comprises the following studies: A.L. Merrill and J.R. Spencer, 'The Uppsala School' of Biblical Studies. W. Boyd Barrick, G.W. Ahlström in Profile. B. Glazier-McDonald, G.W. Ahlström: A Bibliography. W. Boyd Barrick and J.R. Spencer, Parentheses in a Snowstorm: G.W. Ahlström and the Study of Ancient Palestine. P.A.H. de Boer, Psalm 81.6a: Observations on Translation and Meaning of One Hebrew Line. N.C. Habel, The Role of Elihu in the Design of the Book of Job. C.E. L'Heureux, The Redactional History of Isa.",1984,12/12/14 14:09,5/1/15 15:48,,305-312,,,,,,,,,,,JSOT Press,Sheffield,eng,,,,,Primo,BS1192,,,,,,"Bible. Old Testament Criticism, interpretation, etc; Ahlstroem, Goesta Werner, 1918-1992; Ahlström, G. W. (Gösta Werner), 1918-1992; Ahlström, Gösta W. (Gösta Werner), 1918-1992; Bible O.T. - Critical studies; nnaa Ahlström, Gösta Werner, 1918-","Barrick, W. Boyd; Spencer, John R.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bookSection,The Biographic Mode in Hebrew Historiography,In the shelter of Elyon essays on ancient Palestinian life and literature in honour of G.W. Ahlström
,KRFSTHBZ,"Sasson, Jack",2004,"Sasson, Jack M.",978-0-567-04569-0,,,,"Inspired Speech was originally published as a Festschrift to honor the work of Professor Herbert B. Huffmon, Professor of Old Testament/Hebrew Bible at Drew University. Thirty-three of his colleagues and students contributed to the work, which explores various aspects of prophecy in ancient Israel and its neighboring cultures. The result is a volume which provides an excellent overview of the current state and future directions of scholarship on prophecy in the biblical world. Contributors: Suzanne Richard, Frank Moore Cross, George E. Mendenhall, Martti Nissinen, Robert R. Wilson, Mary Chilton Callaway, Peggy L. Day, Daniel E. Fleming, David Noel Freedman, Rebecca Frey, Alberto R. Green, Edward L. Greenstein, Baruch A. Levine, David Marcus, Harry P. Nasuti, J. J. M. Roberts, Jack M. Sasson, Karel van der Toorn, Lyn M. Bechtel, Milton Eng, John Kaltner, John I. Lawlor, David A. Leiter, Jesse C. Long, Jr, Mark Sneed, Jongsoo Park, Eric A. Seibert, Louis Stulman, Alex Varughese, William W. Hallo, Michael S. Moore, Mary-Louise Mussell, Paul A. Riemann",2004,12/15/14 17:19,12/15/14 17:35,,171-190,,,378,,,,Journal for the Study of the Old Testament Supplement,,,,T&T Clark International,Edinburgh,English,,,,,,,,,,http://www.amazon.com/Inspired-Speech-Prophecy-Ancient-Testament/dp/0567045692,,,"Kaltner, John; Stulman, Louis",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bookSection,The Eyes of Eli: An Essay in Motif Accretion,Inspired Speech: Prophecy in the Ancient Near East Essays in Honor of Herbert B. Huffmon
,HT8TGN9G,"Barnes, Sandra L.",2008,"Barnes, Sandra L.",,,,http://go.galegroup.com/ps/i.do?id=GALE%7CCX3045300923&v=2.1&u=nash87800&it=r&p=GVRL&sw=w&asid=405870010d237644dc0401ebb7d4020e,,2008,7/18/14 18:28,7/18/14 18:28,7/18/14 18:28,311-314,,,3,,,,,,,,Macmillan Reference USA,Detroit,English,"COPYRIGHT 2008 Gale, Cengage Learning",,Gale Virtual Reference Library,,Gale,,,,C:\Users\xus12\Zotero\storage\S8HHMMDS\retrieve.html,,,Inner cities; Jewish ghettos; Urban life; Urban poor,"Darity, William A., Jr.",,,,,,,,,,,,,,,,,,,2nd ed.,,,,,,,,,,,,,,,,,,,,,,,,,,,bookSection,Ghetto,International Encyclopedia of the Social Sciences
,A8T69UG5,"Miller-McLemore, Bonnie",2022,"Miller-McLemore, B.J.",978-3-11-061815-0,,,,,2022,11/28/22 17:59,11/28/22 17:59,,703-715,,,,,,,,,,,,,English,,,Scopus,,Scopus,,DOI: 10.1515/9783110618150-053,,C:\Users\xus12\Zotero\storage\2W4PL77L\display.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bookSection,Religion and the social sciences,International Handbook of Practical Theology
,M8UVQRQ6,"Levine, Amy-Jill",2014,"Levine, Amy-Jill",978-1-60258-750-2,,,http://proxy.library.vanderbilt.edu/login?url=http://site.ebrary.com/lib/vanderbilt/Doc?id=10840133,$$Cbibliography_note$$VIncludes bibliographical references and indexes.,2014,11/3/16 19:10,11/7/16 14:26,11/3/16 19:10,,,,,,,,,,,,Baylor University Press,"Waco, Texas",eng,,,,,discoverlibrary.vanderbilt.edu,BS2397 .A1 I58 2014,,,,,,Electronic books; Theology; Neues Testament; Bible. New Testament; Bible. New Testament Theology; Theologie,"Whitlark, Jason A.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bookSection,"""The World was My Oyster But I Used the Wrong Fork” (Oscar Wilde): The Parable of the Pearl Re-opened",Interpretation and the claims of the text: resourcing New Testament theology : essays in honor of Charles H. Talbert
,TGHLTBA3,"Rieger, Joerg",2006,"Rieger, Joerg",978-0-567-02890-7,,,,,2006,6/27/18 19:48,6/27/18 19:49,,91-106,,,,,,'That's not fair',,,,,T & T Clark,,,,,,,EBSCOhost,,,,,http://proxy.library.vanderbilt.edu/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001506446&site=ehost-live&scope=site&scope=cite,,Fairness; Postmodernism; Social justice; United States.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bookSection,'That's not fair': upside-down justice in the midst of empire,Interpreting the postmodern: responses to 'radical orthodoxy'
,X84EBBFM,"Townes, Emilie",1998,"Townes, Emilie M.",0-664-25674-0,,,,,1998,10/13/14 11:35,10/13/14 11:35,,212-24,,,,,,,,,,,Westminster John Knox Press,"Louisville, Ky.",English,,,,,OCLC WorldCat FirstSearch,,,,,,,"North America. Theologie. Stromingen (cultuur) Theology. Theology, Doctrinal; Theology, Doctrinal. Theology","Badham, Roger A.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bookSection,Womanist theology : dancing with twisted hip,Introduction to Christian theology: contemporary North American perspectives
,2HZUTN9J,"Sasson, Jack",1990,"Sasson, Jack M.",978-0-299-97071-0,,,,"The 11 papers in this book explore the environments in which works of art in various media were produced in Mesopotamia, Syria and Iran from 3500 BC through to the end of the Achaemenid Persian Empire 331 BC. The contributors discuss metalwork, sculpture, jewellery, art and literature.",1990,12/12/14 16:16,12/16/14 19:51,,21-27,,,,,,,,,,,University of Wisconsin Press,"Washington, D.C. : Madison, Wis",English,,,,,Amazon.com,,,,,http://www.amazon.com/Investigating-Artistic-Environments-Ancient-Near/dp/029997071X,,,"Gunter, Ann C.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bookSection,Artisans…Artists: Documentary Perspectives from Mari,Investigating Artistic Environments in the Ancient Near East
,DS5P7DD2,"Meeks, M. Douglas",1978,"Meeks, M Douglas",,,,,,1978,4/30/14 17:34,4/30/14 17:34,,140-147,,,,,,How to speak of God in an affluent society,,,,,Theology in the Americas,New York,,,,,,EBSCOhost,,,,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001096214&site=ehost-live&scope=cite,,God--Righteousness; Wealth--Religious aspects--Christianity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bookSection,How to speak of God in an affluent society : images of hope,Is liberation theology for North America
,CMANIH4F,"Morrill, Bruce T.",2006,"Morrill, Bruce T.",978-0-7391-1400-1,,,,"In Jesuit Postmodern, Francis X. Clooney has gathered nine American Jesuit scholars teaching at universities to reflect on their scholarly work, why they engage in it, and how the work they do coheres with their self-understanding as Jesuits. In accounts that weave together scholarly lives and personal stories, the contributors to this volume explore the irreducible diversity of their experiences and criticize the dominant modern synthesis that shaped Jesuit institutions of higher education from the 1960s to the 1990s. While the contrapuntal display of voices enunciated in this collection will unsettle the conventional and still dominant ways of talking about Jesuits, scholarship, and religious intellectual inquiry, Jesuit Postmodern does not end the conversation, but pushes scholars to talk more critically and imaginatively.",3/7/06,10/30/14 17:35,10/30/14 17:35,,,,,,,,,,,,,Lexington Books,"Lanham, MD",English,,,,,Amazon.com,,,,,http://www.amazon.com/Jesuit-Postmodern-Scholarship-Vocation-Identity/dp/073911400X,,,"Clooney, Francis X.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bookSection,What Difference Does it Make for Me as a Liturgist to be a Jesuit--or Vice Versa?,"Jesuit Postmodern: Scholarship, Vocation, and Identity in the 21st Century"
,53GUXSGI,"Levine, Amy-Jill",2015,"Levine, Amy-Jill",978-0-567-65832-6,,,,"$$Ccontents$$VThe Film In Its Cinematic Context, Its Reception And Its Challenges -- Monty Python's Life Of Brian And The Jesus Film / William R. Telford -- The Church Of England's Life Of Python - Or 'what The Bishop Saw / Richard A. Burridge -- When Brian Met Moses: Life Of Brian (1979), Wholly Moses (1980) And The 'failure' Of Biblical Parody / David Shepherd -- 'blasphemy!' On Free Speech Then And Now / David Tollerton -- The Meaning Of Monty Python's Jesus / James G. Crossley -- The Gospel Of Brian / Philip R. Davies -- History and Interpretation Via Monty Python's Life Of Brian -- The Historical Brian: Reception Exegesis In Practice / Joan E. Taylor -- 'Romani Ite Domum' - Expressions of Identity and Resistance in Judaea / Guy D. Stiebel -- 'You'll Probably Get Away With Crucifixion': Laughing At The Cross In Brian And The Ancient World / Helen K. Bond -- Brian as a Teacher of Righteousness / George J. Brooke -- Brian And The Apocalyptic Jesus: Parody As A Historical Method / Bart D. Ehrman -- Are You A Virgin?': Biblical Exegesis And The Invention Of Tradition / Paula Fredriksen -- Beards For Sale: The Uncut Version Of Brian, Gender And Sexuality / Amy-Jill Levine -- 'What Have The Romans Ever Done For Us?' Brian And Josephus On Anti-Roman Sentiment / Steve Mason -- Hook-Nosed Heebies: Brian, Jesus And Jewish Identity / Adele Reinhartz -- 'The Shoe Is The Sign!' Costuming Brian And Dressing The First Century / Katie Turner., $$Csummary$$V""Monty Python's Life of Brian film is known for its brilliant satirical humour. Less well known is that the film contains references to what was, at the time of its release, cutting edge biblical scholarship and Life of Jesus research. This research, founded on the acceptance of the Historical Jesus as a Jew who needs to be understood within the context of his time, is implicitly referenced through the setting of the Brian character within a tumultuous social and political background. This collection is a compilation of essays from foremost scholars of the historical Jesus and the first century Judaea, and includes contributions from George Brooke, Richard Burridge, Paula Fredriksen, Steve Mason, Adele Reinhartz, Bart Ehrman, Amy-Jill Levine, James Crossley, Philip Davies, Joan Taylor, Bill Telford, Helen Bond, Guy Steibel, David Tollerton, David Shepherd and Katie Turner. The collection opens up the Life of Brian to renewed investigation and, in so doing, uses the film to reflect on the historical Jesus and his times, revitalising the discussion of history and Life of Jesus research. The volume also features a Preface from Terry Jones, who not only directed the film, but also played Brian's mum""--, "" ... a conference held by the Department of Theology and Religious Studies, King's College London, in June 2014, with sponsorship from the School of Arts and Humanities, and support too from T & T Clark Bloomsbury. This conference was titled, Jesus and Brian or: What have the Pythons done for us?""--Introduction., $$Cbibliography_note$$VIncludes bibliographical references (pages 239-257) and indexes.",2015,11/3/16 20:22,11/3/16 20:23,,,,,,,,,,,,,Bloomsbury T & T Clark,London ; New York,eng,,,,,discoverlibrary.vanderbilt.edu,PN1997 .L575 J47 2015,,,,,,"Jesus Christ Biography Sources; Jesus Christ Historicity; Geschichtlichkeit; Jesus Christus; Jesus på film; Life of Brian; Life of Brian (Motion picture); Monty Python's life of Brian (UK, Terry Jones, 1979); RELIGION Biblical Studies General; RELIGION Biblical Studies Jesus, the Gospels & Acts; RELIGION Biblical Studies New Testament; Religion på film","Taylor, Joan E.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bookSection,"Beards for Sale: The Uncut Version of Brian, Gender, and Sexuality",Jesus and Brian: exploring the historical Jesus and his times via Monty Python's Life of Brian
,9SA9V64C,"Levine, Amy-Jill",2000,"Levine, Amy-Jill",978-1-56338-303-8,,,,"$$Ccontents$$VWhy is historical Jesus research necessary? / John Dominic Crossan -- How do we know what we know about Jesus / E. P. Sanders -- The Word becomes flesh: Jesus, gender and sexuality / Amy Jill Levine -- The historical Jesus: Sources and a sketch / James H. Charlesworth., John Louis Kesler Circulating Library, $$Cbibliography_note$$VIncludes bibliographical references and index.",2000,10/28/16 19:14,10/28/16 19:14,,,,,,,,,Faith and scholarship colloquies,,,,Trinity Press International,"Harrisburg, Pa.",eng,,,,,discoverlibrary.vanderbilt.edu,BT303.2 .J47 2000,,,,,,Jesus Christ Biography Sources; Jesus Christ Historicity; Jesus Christ Biography History and criticism,"Charlesworth, James H.; Weaver, Walter P.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bookSection,"The Word Becomes Flesh: Jesus, Gender, and Sexuality",Jesus two thousand years later
