Title,Url,yes/no
Empowering Activist Pedagogies in Pastoral Theology: Accountabilities and Transformative Possibilities,https://doi.org/10.1080/10649867.2018.1453015,
"Hegemonic Imagination, Historical Ethos, and Colonized Minds in the Pedagogical Space: Pastoral Ethics and Teaching as if our Lives Depended on it",https://doi.org/10.1080/10649867.2018.1452691,
Preaching Prophetic Care: Building Bridges to Justice: Essays in Honor of Dale P. Andrews,,
Womanist Pastoral Theology and Black Women’s Experience of Religion and Sexuality,,
Reflections as a practical theologian,http://proxy.library.vanderbilt.edu/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=lsdar&AN=ATLA0001993214&site=ehost-live&scope=site,
No rose-colored glasses: womanist practical theology and response to sexual violence,http://proxy.library.vanderbilt.edu/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=lsdar&AN=ATLA0001655226&site=ehost-live&scope=site,
A dark goodness created in the Image of God: womanist notes toward a practical theology of black women's embodiment,http://proxy.library.vanderbilt.edu/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=lsdar&AN=ATLA0001505089&site=ehost-live&scope=site,
"A Dark Body of Goodness Created in the Image of God: Navigating Sexuality, Race, and Gender, Alone and Together",https://doi.org/10.1057/9780230118027_8,
Black Women and Self Psychology: Toward a Usable Dialogue,https://doi.org/10.1057/9780230118027_6,
Black Embodiment and Religious Experience after Trauma: A Womanist Self Psychological Perspective on Mourning the Loss of Cultural Selfobjects,https://doi.org/10.1057/9780230118027_7,
Black Psychoanalysis and Black Feminist Psychoanalytic Literary Criticism: Resources toward a Critical Appropriation of Psychoanalysis,https://doi.org/10.1057/9780230118027_5,
The Current Shape of Womanist Practical Theology,https://doi.org/10.1057/9780230118027_3,
Preaching prophetic care: building bridges to justice : essays in honor of Dale P. Andrews,http://search.ebscohost.com/login.aspx?direct=true&scope=site&db=nlebk&db=nlabk&AN=1854395,
"The gathering, a womanist church: origins, stories, sermons, and litanies",http://search.ebscohost.com/login.aspx?direct=true&scope=site&db=nlebk&db=nlabk&AN=2586550,
Womanist Gathering as Public Theology: A Preface,http://search.ebscohost.com/login.aspx?direct=true&scope=site&db=nlebk&db=nlabk&AN=2586550,
Public Trauma and Public Spirituality: A Womanist Relational Ethic of Spiritual Practice,https://www.overdrive.com/search?q=65F4BB6B-C70C-47A8-B28B-FAF93991D63A,
Womanist–Lesbian Pastoral Ethics: A Post-Election Perspective,https://doi.org/10.1080/10649867.2017.1315791,
"Raced Bodies: Portraying Bodies, Reifying Racism",,
Building Communities of Beauty,https://public.ebookcentral.proquest.com/choice/publicfullrecord.aspx?p=5964778,
Review of Understanding Pastoral Counseling,https://doi.org/10.1080/10649867.2016.1178987,
"Review of Object Relations, Buddhism, and Relationality in Womanist Practical Theology",https://doi.org/10.1080/10649867.2019.1673042,
From Domestic Violence to Domestic Care,,
Health and Wholeness: A Womanist Perspective on the Ethical Imperatives Facing the African American Family,,
"Religion, Race, and Bridge Building in Economic Justice Coalitions",,
"Unions, Politics and Inequality: Putting Christian Ethics to Work",https://news.vanderbilt.edu/2012/11/15/harrod-lecture-unions-politics-and-inequality/,
Review of Sweet Dreams in America: Making Ethics and Spirituality Work,,
Fair Wages Engender Human Dignity,,
"Move is Morally, Economically Right",,
Review of After Empire: The Art and Ethos of Enduring Peace,,
Women's Working Poverty: Feminist and Religious Alliances in the Living Wage Movement,,
"""Oh Mary, Don't You Weep"": Progressive Religion in the Living Wage Movement",,
All you that labor : religion and ethics in the living wage movement,,
Waging religious ethics: living wages and framing public religious ethics,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001729214&site=ehost-live,
"A new discipline? Beverly Harrison and ""malestream"" Christian ethics",http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001500743&site=ehost-live,
Social selves and political reforms five visions in contemporary Christian ethics,,
Melissa Snarr on Religion and Ethics in the Living Wage Movement,https://ir.vanderbilt.edu/handle/1803/5176,
Vanderbilt Center for Teaching: Episode 19 - Teaching Challenging Topics,,
READER RESPONSES,,
The Problem with Community Service,,
"The university of social justice: beyond community service, colleges educate for social change.(related articles on incorporating social justice issues into all fields of study)",,
Wal-Mart and frugality's folly,http://sojo.net/press/wal-mart-and-frugalitys-folly,
Come Walk with Us—the Journey is Long: An Interview with C. Melissa Snarr,http://theotherjournal.com/2012/05/16/come-walk-with-us-the-journey-is-long-an-interview-with-c-melissa-snarr/,
"Review of The art of moral protest: culture, biography, and creativity in social movements",http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0000343707&site=ehost-live,
Broad Based Community Organizing and the Complex Redemption of Relational  Power: A Review of Luke Bretherton’s  Resurrecting Democracy,,
Solidarity ethics: transformation in a globalized world (book review),http://proxy.library.vanderbilt.edu/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLAiGFE170710000243&site=ehost-live&scope=site,
"Remembering the Poor: Interfaith Collaboration, Neoliberalism, and an Anti-Imperial Gospel",http://proxy.library.vanderbilt.edu/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=a6h&AN=ATLAiBCB170814001108&site=ehost-live&scope=site,
"Identity Quests, Indebted Diversities, and Serving “The Church”: Living the Questions of Ministerial Formation",https://onlinelibrary.wiley.com/doi/abs/10.1111/cros.12360,
"Proper 8: II Kings 2:1-2, 6-14 and I Kings 19:15-16, 19-21, Commentary 2",,
"Wage Against the Machine: Wage Activism, Worker Justice, and Disruptive Jesus in the Age of Advanced Capitalism",,
Elaborating Faith,https://onlinelibrary.wiley.com/doi/abs/10.1111/jore.12176,
Economic Justice,https://doi.org/10.1093/oxfordhb/9780198813569.013.29,
"I Kings  21:1-10,  (11-14),  15-21a  and  II  Samuel 11:26-12:10,  13-15,  Commentary  2",,
"I Kings  19:1-4,  (5-7),  8-15a  and  Isaiah  65:1-9,  Commentary  2",,
"II Kings  2:1-2,  6-14  and  I  Kings  19:15-16,  19-21,  Commentary  2",,
At the Intersections: Creativity and Theological Field Education Supervision,http://navigatingintersections.blogspot.com/2012/09/creativity-and-theological-field.html,
"At the Intersections: The ""F"" Word in Theological Field Education Supervision",http://navigatingintersections.blogspot.com/2012/02/f-word-in-theological-field-education.html,
"At the Intersections: The Importance of ""I don't know"" in Theological Supervision",http://navigatingintersections.blogspot.com/2013/09/the-importance-of-i-dont-know-in_13.html,
Abstract for Is There a Chaplain in the House?: Bringing Divinity and Nursing Students Together through Simulation,,
Reflections on a Global Perspectives Trip to Vietnam,https://news.vanderbilt.edu/archived-news/register/articles/index-id=22261.html,
Jesus Loves the Little Children: Dr. Elsa Tamez and Birthing a Worldwide Church,https://wellspringsjournalpodcast.org/2016-2/,
"Lament, Gospel, Response",https://wellspringsjournalpodcast.org/2017/05/30/2017-theological-reflection/,
Interprofessional Simulation for Nursing and Divinity Students: Learning Beyond Checklists,https://www.sciencedirect.com/science/article/pii/S1876139919300477,
"Lament, Gospel, Response",,
Jesus Loves the Little Children:  Dr. Elsa Tamez and Birthing a Global Church,,
Mentoring with Gender in Minbodyspirit,http://search.ebscohost.com/login.aspx?direct=true&scope=site&db=nlebk&db=nlabk&AN=1440983,
Learning through Our Bodies,,
Ingenuity: preaching as an outsider,,
Preaching the headlines: the possibilities and pitfalls of addressing the times,,
Unauthorized: Prophetic and Pastoral Utterances on the Ground,,
"In Search of Our Mothers' Healings: Holistic Wellbeing, Black Women, and Preaching",http://proxy.library.vanderbilt.edu/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=lsdar&AN=ATLAiEYD161121002372&site=ehost-live&scope=site,
Let These Bones Live,http://proxy.library.vanderbilt.edu/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=lsdar&AN=ATLAiA14190408001611&site=ehost-live&scope=site,
Preaching as an Outsider,http://www.ministrymatters.com/all/entry/9324/preaching-as-an-outsider,
2 Kings 5: 1-15 A Commentary,https://www.workingpreacher.org/commentaries/narrative-lectionary/elisha-heals-naaman-2/commentary-on-2-kings-51-15a,
Commentary on 1 Kings 17:8-16,http://www.workingpreacher.org/preaching.aspx?commentary_id=3901,
Preaching and teaching about gun violence,https://faithandleadership.com/lisa-l-thompson-preaching-and-teaching-about-gun-violence,
Yes God!,"https://catalog.library.vanderbilt.edu/discovery/fulldisplay?docid=WorldCat558672322&context=WorldCat&vid=01VAN_INST:vanui&lang=en&search_scope=WorldCat&adaptor=WorldCatLocal&tab=WorldCat&query=title,contains,This%20Is%20What%20A%20Preacher%20Looks%20Like,AND&mode=advanced&offset=0",
Now that’s preaching!: disruptive and generative preaching practices,,
"Mourner, mother, midwife: reimagining God's delivering presence in the Old Testament",http://proxy.library.vanderbilt.edu/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=lsdar&AN=ATLA0001970393&site=ehost-live&scope=site,
Those preaching women: a multicultural collection,,
Preaching the headlines: possibilities and pitfalls,https://muse.jhu.edu/book/84663/,
Commentary on Ezekiel 37:1-14,https://www.workingpreacher.org/commentaries/narrative-lectionary/ezekiel-valley-of-dry-bones/commentary-on-ezekiel-371-14-10,
"Biographical articles on Rebecca Jackson, Leontine TC Kelly, Jarena Lee, Zilpha Elaw, Gertrude Mossell, Septima Clark, and Josephine St Pierre Ruffin",,
The Dream or the Nightmare,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0000610481&site=ehost-live,
Everydayness,http://reflections.yale.edu/article/future-prophetic-voice/everydayness-0,
Introduction to Appropriation and Reciprocity in Feminist and Womanist Ethics,,
"Conference on ""The University and Change in the Catholic World,"" section on ""Pastoral Care""",,
Simbly be (meditation for November 4),,
The Cultural Production of Evil: some notes on Aunt Jemima and the Imagination,,
Womanist theology,,
"Ethics, Womanist",,
Hegemony,,
Searching for a paradise in a world of theme parks,,
Constructing the immaterial in spaces large and small,,
Walking on the Rimbones of Nothingness: Embodied Scholarship for Those of Way Down Under the Sun,,
Gender and race. Introduction Part VII,,
"Embracing the spirit : womanist perspectives on hope, salvation, and transformation",,
Breaking the fine rain of death: African American health issues and a womanist ethic of care,,
Womanist theological ethics : a reader,,
Roundtable Discussion: Backlash,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0000877854&site=ehost-live,
"[Reply to C J Sanders, pp 83-91]",http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0000822007&site=ehost-live,
Women's Wisdom on Solidarity and Differences (On Not Rescuing the Killers),http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0000918062&site=ehost-live,
Womanist theology,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001404343&site=ehost-live,
"What's in a Name? Exploring the Dimensions of What ""Feminist Studies in Religion"" Means",http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0000903174&site=ehost-live,
Vanishing into limbo: the peculiar career of Aunt Jemima,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001369377&site=ehost-live,
To be called beloved : womanist ontology in postmodern refraction,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001193931&site=ehost-live,
"""The Doctor Ain't Taking No Sticks"" : The Tuskegee Syphilis Experiment and the Problem of Race and Medicine",,
Searching for Paradise in a World of Theme Parks : Toward A Womanist Ethic of Care,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0000986882&site=ehost-live,
"Response to ""Social science, Christian ethics and democratic politics: issues of poverty and welfare"" by Mary Jo Bane",http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001328770&site=ehost-live,
Recent Perspectives on Feminist and Womanist Thought,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001028564&site=ehost-live,
Question of the day,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001597853&site=ehost-live,
Personal tributes,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001404353&site=ehost-live,
Panel reponse to Marcella Althaus-Reid's Indecent theology,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001546507&site=ehost-live,
On penguins and the South Bronx,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001404732&site=ehost-live,
New Directions in the Feminist Psychology of Religion,,
Ida B Wells-Barnett : an Afro-American prophet,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0000811645&site=ehost-live,
Humming a Hymn,,
"Girlfriend, You Can't Do That, and Here's Why",,
Feminism and Family Values,,
Empire and forgottenness: abysmal sylphs in the reparations debate for black folks in the United States,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001354653&site=ehost-live,
A womanist perspective on spirituality in leadership,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001404344&site=ehost-live,
Washed in grace,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001807428&site=ehost-live,
The dancing mind,,
The contribution of JFSR to shaping the field,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001513018&site=ehost-live,
"Response to ""New Testament and Roman Empire""",http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001610929&site=ehost-live,
"Memory, identity, and hope: reflections for American Baptist ecclesiology in the 21st century",,
Loving God and neighbor together: a Christian response to A common word between us and you,,
Emilie M. Townes 5 picks: essential theology books of the past 25 years,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001808278&site=ehost-live,
