ssid,filename,title,creator_string,date,classification,medium,measurements,style_period,country_culture,seals_inscriptions,signature,description,publications,exhibitions,accession_number,date_acquired,gift_of,purchased_from,credit_line,provenance,collection,last_change,notes,rights,media_url
26758620,2000.120t.jpg,"The Jolly Corner, Chapter 3, plate V","Milton, Peter and James, Henry",1971 CE,Artists' Books,Etching with aquatint (on Rives Buff paper),9.5 x 14.5 in. ,,United States,"""F""",P. Milton,,,,2000.120t,2000,,"The Old Print Shop, New York, NY (Dr. and Mrs. E. William Ewers Gift for Fine Arts Fund Purchase)",Collection of Vanderbilt University Fine Arts Gallery,"The Old Print Shop, New York, NY, 2000",,Tue Nov 29 00:00:00 EST 2016,"This is one af a 21 print portfolio
First published in 1908, this edition of Henry James' story was published by Aquarius Press, Baltimore, 1971; done in a regular edition of 150, AP edition of 5, collaborator's edition of 8 lettered from A to H, of which this is ""F,"" folio, loose as issued in brown linen portfolio with gilt stamped labels on cover.
Plate dimension (sheet dimensions are: 14-7/8"" x 19"")
 The entire portfolio is valued and insured at $2500.00",,https://forum.jstor.org/assets/26758620/representation-view
26758621,2000.120u.jpg,"The Jolly Corner, Chapter 3, plate VI","Milton, Peter and James, Henry",1971 CE,Artists' Books,Etching with aquatint (on Rives Buff paper),9.5 x 14.5 in. ,,United States,"""F""",P. Milton,,,,2000.120u,2000,,"The Old Print Shop, New York, NY (Dr. and Mrs. E. William Ewers Gift for Fine Arts Fund Purchase)",Collection of Vanderbilt University Fine Arts Gallery,"The Old Print Shop, New York, NY, 2000",,Tue Nov 29 00:00:00 EST 2016,"This is one af a 21 print portfolio
First published in 1908, this edition of Henry James' story was published by Aquarius Press, Baltimore, 1971; done in a regular edition of 150, AP edition of 5, collaborator's edition of 8 lettered from A to H, of which this is ""F,"" folio, loose as issued in brown linen portfolio with gilt stamped labels on cover.
Plate dimension (sheet dimensions are: 14-7/8"" x 19"")
 The entire portfolio is valued and insured at $2500.00",,https://forum.jstor.org/assets/26758621/representation-view
26758622,2000.120v.jpg,"The Jolly Corner, Chapter 3, plate VII","Milton, Peter and James, Henry",1971 CE,Artists' Books,Etching with aquatint (on Rives Buff paper),9.5 x 14.5 in. ,,United States,"""F""",P. Milton,,,,2000.120v,2000,,"The Old Print Shop, New York, NY (Dr. and Mrs. E. William Ewers Gift for Fine Arts Fund Purchase)",Collection of Vanderbilt University Fine Arts Gallery,"The Old Print Shop, New York, NY, 2000",,Tue Nov 29 00:00:00 EST 2016,"This is one af a 21 print portfolio
First published in 1908, this edition of Henry James' story was published by Aquarius Press, Baltimore, 1971; done in a regular edition of 150, AP edition of 5, collaborator's edition of 8 lettered from A to H, of which this is ""F,"" folio, loose as issued in brown linen portfolio with gilt stamped labels on cover.
Plate dimension (sheet dimensions are: 14-7/8"" x 19"")
 The entire portfolio is valued and insured at $2500.00",,https://forum.jstor.org/assets/26758622/representation-view
26758623,2000.121.tif,Untitled,"Puryear, Martin (American sculptor, born 1941)",1999 CE,Graphic Arts-Printmaking,etching on chine collé,17.75 x 23.75 in.,,United States,26/40,Martin Puryear,,,"More Than One (Fall 2007)|
Mark di Suvero–Affinities, (January 17, 2013–February 28, 2013)|
Close Readings: American Abstract Art from the Vanderbilt University Fine Arts Gallery, (March 17 - May 26, 2016)",2000.121,2000,,"Barbara Krakow Gallery, Boston (Dr. and Mrs. E. William Ewers Gift for Fine Arts Fund Purchase)",Collection of Vanderbilt University Fine Arts Gallery,"Barbara Krakow Gallery, Boston, 2000",,Tue Nov 29 00:00:00 EST 2016,"Plate dimensions (sheet dimensions are: 26-7/8"" x 31-7/8""); mat size: 30"" x 36""
Published by Lapis Press, Venice, California",,https://forum.jstor.org/assets/26758623/representation-view
26758624,2000.122.tif,Nude Climbing the Staircase (Homage to Marcel Duchamp),"Dalí, Salvador (Spanish painter and printmaker, 1904-1989)",1973 CE,Sculpture,Bronze,21.5 x 12.5 x 14 in.,,Spain,"Foundry seal ""Bonvicini"" (complete seal unreadable)",,,,"Eye & Mind: A Legacy of Art Collecting at Vanderbilt University, (October 1, 2009-May 1 2010)|
The Dada Effect: An Anti-Aesthetic and Its Influence (March 16-May 27, 2017)",2000.122,2000,Joseph S. Czestochowski,,Collection of Vanderbilt University Fine Arts Gallery,,,Tue May 16 00:00:00 EDT 2017,,,https://forum.jstor.org/assets/26758624/representation-view
26758625,2000.123.tif,"Relay Records Presents Bob Delevante, Porchlight Record Release Party, Dec. 3 99",Artist Unknown,1999 CE,Graphic Arts-Printmaking,Letterpress print,23.25 x 14.75 in.,,United States,,,,,,2000.123,2000,"Hatch Show Print, a division of the Country Music Foundation",,Collection of Vanderbilt University Fine Arts Gallery,,,Tue Jul 25 00:00:00 EDT 2017,"Printed by Hatch Show Print, Nashville, Tennessee",,https://forum.jstor.org/assets/26758625/representation-view
26758626,2001-001side.jpg,Horse and Rider,Artist Unknown,,Sculpture,Earthenware with Pigment,10 x 11.5 x 4.5 in. ,Northern Wei,China,,,,,"Beauty and Power (Summer 2007)|
From Tomb to Temple: Unearthing Ancient China through the Vanderbilt Art Collection (06/19-10/12/14)",2001.001,2001,Philip Pinsof,,Collection of Vanderbilt University Fine Arts Gallery,"Pinsof acquired this object in 1940s in Taiwan or Soul, Korea",,Wed Sep 05 00:00:00 EDT 2018,"""The location of the 'stand' or flag holder found on the horse's armor is not typical; usually in the center of the horse's rump.Basic impulse is that the piece is o.k."" according to Virginia Bower, adjunct associate, The University of the Arts, October, 2013.",NO KNOWN COPYRIGHT,https://forum.jstor.org/assets/26758626/representation-view
26758627,2001-002.jpg,Stone seal,Artist Unknown,,Sculpture,stone,6.75 x 4.5 x 4.5 in.,,China,,,,,,2001.002,2001,Philip Pinsof,,Collection of Vanderbilt University Fine Arts Gallery,,,Thu Mar 22 00:00:00 EDT 2012,,NO KNOWN COPYRIGHT,https://forum.jstor.org/assets/26758627/representation-view
26758628,2001.003.tif,Location Plan,"Winters, Terry (American painter, born 1949)",2000 CE,Graphic Arts-Printmaking,Screen print,29 x 42 in. ,,United States,,,,,More Than One (Fall 2007),2001.003,2001,,"I.C. Editions, Inc., New York, NY (Vanderbilt University Fine Arts Gallery Acquisition Fund)",Collection of Vanderbilt University Fine Arts Gallery,,,Thu Jul 12 00:00:00 EDT 2018,"Number 56 in edition of 100

Mat size: 36"" x 48""

Based on sale price for this work on 12/08.
On loan to Keivan Stassun, Associate Dean for Graduate Education & Research, beginning 09/08/2015",,https://forum.jstor.org/assets/26758628/representation-view
26758629,2001-004.jpg,"Jun ware bowl with brown rim glaze pattern fading to blue on the interior and exterior, with drip pattern on exterior",Artist Unknown,ca. 1279 - 1368 CE,Ceramics,Stoneware,4.5 x 10.25 x 10.25 in.,Yüan,China,,,,,Beauty and Power (Summer 2007),2001.004,2001,Dennis John Dingler,,Collection of Vanderbilt University Fine Arts Gallery,"Richfield Antiques, N.Y.C.",,Thu Mar 22 00:00:00 EDT 2012,"207 Larch Ave., Teanack, NJ 07666",NO KNOWN COPYRIGHT,https://forum.jstor.org/assets/26758629/representation-view
26758630,2001.005.jpg,Bodhisattva,Artist Unknown,,Sculpture,Terracotta,37.5 x 24 x 18 in.,Ming,China,,,,,"Views from the Collection I (August 17-October 1, 2006)|
Beauty and Power (Summer 2007)|
Eye & Mind: A Legacy of Art Collecting at Vanderbilt University, (October 1, 2009-May 1, 2010)|
From Tomb to Temple: Unearthing Ancient China through the Vanderbilt Art Collection (06/19-10/12/14)",2001.005,2001,Richard P. Arens,,Collection of Vanderbilt University Fine Arts Gallery,"Wood- Gold House, Hong Kong; J.T. Tai, New York 1978 (bill of sale on file); Alice Boneg, New York; Richfield Antiques, New York, 1993; Richard Arens, Danville, CA, 2001",,Fri Sep 07 00:00:00 EDT 2018,"The Bodhisattva Buddha is shown in a posture of meditation (Padmasana) with one sole foot exposed. His right hand is in a dhyana mudra while his left one, with two fingers extended, points towards his right. 

Mr. Richard P. Arens address (as of 1/28/08)
421 San Lorenzo Court
Sonoma, CA 95476",,https://forum.jstor.org/assets/26758630/representation-view
26758631,2001.006.tif,The Emancipation Approximation (Scene 5),"Walker, Kara Elizabeth (American book artist, painter, and installation artist, born 1969)",ca. 1999 - 2000 CE,Graphic Arts-Printmaking,Screen print,44 x 34 in.,,United States,,,,," Disturbing Allegories: New Graphics by Kara Walker (February 8 - March 22, 2001)|
More Than One (Fall 2007)|
Difficult Art and the Liberal Arts Imagination, (September 27 - December 5, 2013)",2001.006,2001,,"Sikkema Jenkins Editions, NYC (Purchased with funds provided by the Louise Bullard Wallace Foundation)",Collection of Vanderbilt University Fine Arts Gallery,,,Thu Nov 01 00:00:00 EDT 2018,"Kara Walker utilizes the Victorian craft of black paper cutout to pose provocative questions about race in America. Beautiful and elegant, her silhouettes seduce with their simplicity and simultaneously highlight the way that stereotypes obscure complex histories. The Emancipation Approximation, a series of 27 screen prints, is an ironic interpretation of Abraham Lincoln's Emancipation Proclamation of 1863 that formally abolished slavery.

Although Walker’s complicated narratives defy definite interpretation, they deal with difficult and compelling social problems such as racism and sexism and can be shocking, disturbing, and to some, offensive. Her stories are open-ended, and force each viewer to interpret them based on his or her own history, personality, and prejudices. Tough and provocative, Walker’s art elicits contemplation of issues from America’s past and their legacies. (Albright Knox Art Gallery)",,https://forum.jstor.org/assets/26758631/representation-view
26758632,2001.007.tif,Revival Ramp,"Chin, Mel (American sculptor and environmental artist, born 1951)",1996 CE,Graphic Arts-Printmaking,"Hard and soft ground etching, engraving, photo etching, and lithograph",34 x 34 in.,,United States,,,,,,2001.007,2001,,Mel Chin (Dr. and Mrs. E. William Ewers Gift for Fine Arts Fund Purchase),Collection of Vanderbilt University Fine Arts Gallery,,,Wed Jul 30 00:00:00 EDT 2014,,,https://forum.jstor.org/assets/26758632/representation-view
26758633,2001.008.tif,Something to Crow About - The Honky-Tonk Rockabilly Sound of the Modern Eldorados,"Gill, Jenny (1979-, born Monterey, CA)",2000 CE,Graphic Arts-Printmaking,Letterpress print,22 x 14 in.,,United States,,"Hatch Show Print. Nashville, TN",,,,2001.008,2000 October,"Hatch Show Print, a division of the Country Music Foundation",,Collection of Vanderbilt University Fine Arts Gallery,,,Mon Jun 26 00:00:00 EDT 2017,"Printed by Hatch Show Print, Nashville, TN",,https://forum.jstor.org/assets/26758633/representation-view
26758634,2001.009.tif,Hey Boneheads! Bone Pony Live,Hatch Show Print,2000 CE,Graphic Arts-Printmaking,Letterpress print,22 x 14 in.,,United States,,Hatch Show Print,,,,2001.009,2000,"Hatch Show Print, a division of the Country Music Foundation",,Collection of Vanderbilt University Fine Arts Gallery,,,Tue Nov 29 00:00:00 EST 2016,"Printed by Hatch Show Print, Nashville, TN   (Artist Unknown)",,https://forum.jstor.org/assets/26758634/representation-view
26758635,2001.010.tif,Billy Gilman 2000,Hatch Show Print,2000 CE,Graphic Arts-Printmaking,Letterpress print,22 x 13.75 in.,,United States,,Hatch Show Print,,,,2001.010,2000,"Hatch Show Print, a division of the Country Music Foundation",,Collection of Vanderbilt University Fine Arts Gallery,,,Tue Nov 29 00:00:00 EST 2016,"Printed by Hatch Show Print, Nashville, Tennessee  (Artist Unknown)",,https://forum.jstor.org/assets/26758635/representation-view
26758636,2001.011.tif,"Ferguson's Blue ""Because Brushing and Flossing Just Aren't Enough""","Jimerfield, Dan (1974-, born Cumberland, MO)",2000 CE,Graphic Arts-Printmaking,Letterpress print,22.5 x 13 in.,,United States,,Hatch Show Print,,,,2001.011,2000,"Hatch Show Print, a division of the Country Music Foundation",,Collection of Vanderbilt University Fine Arts Gallery,,,Tue Nov 29 00:00:00 EST 2016,"Printed by Hatch Show Print, Nashville, Tennessee",,https://forum.jstor.org/assets/26758636/representation-view
26758637,2001.012.tif,"Grand Slam of Bluegrass and Acoustic Music 2000, Merle Fest 2000 - Music in the Mountains, Poppy Mountain Bluegrass Festival","Jimerfield, Dan, for Hatch Show Print (1974-, born Cumberland, MO)",2000 CE,Graphic Arts-Printmaking,Letterpress print,22 x 14 in.,,United States,,"Hatch Show Print - Nashville, TN - DFJ",,,,2001.012,2000,"Hatch Show Print, a division of the Country Music Foundation",,Collection of Vanderbilt University Fine Arts Gallery,,,Tue Nov 29 00:00:00 EST 2016,"Printed by Hatch Show Print, Nashville, Tennessee",,https://forum.jstor.org/assets/26758637/representation-view
26758638,2001.013.tif,"Phil Ledbetter for President 2000, Candidate on the Independent Dobro Ticket","Jimerfield, Dan, for Hatch Show Print (1974-, born Cumberland, MO)",2000 CE,Graphic Arts-Printmaking,Letterpress print,22.5 x 13.75 in.,,United States,,"Hatch Show Print - Nashville, TN - DFJ",,,,2001.013,2000 October,"Hatch Show Print, a division of the Country Music Foundation",,Collection of Vanderbilt University Fine Arts Gallery,,,Tue Nov 29 00:00:00 EST 2016,"Printed by Hatch Show Print, Nashville, Tennessee",,https://forum.jstor.org/assets/26758638/representation-view
26758639,2001.014.tif,"Dance and Swing to Suncity Center, Big Band Music, Benefits Childhood Language Disorder Clinics of Florida",Hatch Show Print,1999 CE,Graphic Arts-Printmaking,Letterpress print,22.25 x 13.75 in.,,United States,,Hatch Show Print,,,,2001.014,2000,"Hatch Show Print, a division of the Country Music Foundation",,Collection of Vanderbilt University Fine Arts Gallery,,,Tue Nov 29 00:00:00 EST 2016,"Printed by Hatch Show Print, Nashville, Tennessee  (Artist Unknown)",,https://forum.jstor.org/assets/26758639/representation-view
26758640,2001.015.tif,"The Sizzling Happy Family New CD, And oh how they danced!","McCloud, Bryce (1975-, born Nashville, TN)",2000 CE,Graphic Arts-Printmaking,Letterpress print,22 x 13 in.,,United States,,"Hatch Show Print - Nashville, TN",,,,2001.015,2000,"Hatch Show Print, a division of the Country Music Foundation",,Collection of Vanderbilt University Fine Arts Gallery,,,Tue Nov 29 00:00:00 EST 2016,"Printed by Hatch Show Print, Nashville, Tennessee",,https://forum.jstor.org/assets/26758640/representation-view
26758641,2001.016.tif,Bomber Records presents Dispatch,"Jimerfield, Dan (1974-, born Cumberland, MO)",2000 CE,Graphic Arts-Printmaking,Letterpress print,22 x 12.75 in.,,United States,,"Hatch Show Print - Nashville, TN - DFJ",,,,2001.016,2000 October,"Hatch Show Print, a division of the Country Music Foundation",,Collection of Vanderbilt University Fine Arts Gallery,,,Tue Nov 29 00:00:00 EST 2016,"Printed by Hatch Show Print, Nashville, Tennessee",,https://forum.jstor.org/assets/26758641/representation-view
26758642,2001.017.tif,"In Person Blues Recording Artist B.B. King, The King of the Blues World Wide!",Hatch Show Print,2000 CE,Graphic Arts-Printmaking,Letterpress print,22.5 x 13.75 in.,,United States,,Hatch Show Print,,,,2001.017,2000 October,"Hatch Show Print, a division of the Country Music Foundation",,Collection of Vanderbilt University Fine Arts Gallery,,,Tue Nov 29 00:00:00 EST 2016,"Printed by Hatch Show Print, Nashville, Tennessee  (Artist Unknown)",,https://forum.jstor.org/assets/26758642/representation-view
26758643,2001.018.tif,Leadership Music 2000 Artist Day Feb. 11,Hatch Show Print,2000 CE,Graphic Arts-Printmaking,Letterpress print,22.5 x 12.5 in.,,United States,,Hatch Show Print,,,,2001.018,2000 October,"Hatch Show Print, a division of the Country Music Foundation",,Collection of Vanderbilt University Fine Arts Gallery,,,Tue Nov 29 00:00:00 EST 2016,"Printed by Hatch Show Print, Nashville, Tennessee  (Artist Unknown)
Text: Appearing: Janis Ian, Kirk Whalum, Del Reeves, Karen Roberts, Six Pence None the Richer, John Hiatt, Victoria Shaw, Tommy Womack, Rosie Flores and more...",,https://forum.jstor.org/assets/26758643/representation-view
