department,qid,name,labelEn,alias,description,orcidStatementUuid,orcid,orcidReferenceHash,orcidReferenceValue_nodeId,orcidReferenceValue_val,orcidReferenceValue_prec,employerStatementUuid,employer,employerReferenceHash,employerReferenceSourceUrl,employerReferenceRetrieved_nodeId,employerReferenceRetrieved_val,employerReferenceRetrieved_prec,affiliationStatementUuid,affiliation,affiliationReferenceHash,affiliationReferenceSourceUrl,affiliationReferenceRetrieved_nodeId,affiliationReferenceRetrieved_val,affiliationReferenceRetrieved_prec,instanceOfUuid,instanceOf,sexOrGenderUuid,sexOrGenderQId,gender,degree,category,wikidataStatus,role
eecs-postdoc,Q86873604,Rajarshi Roy,Rajarshi Roy,[],computer scientist,,,,,,,9DFBBF7A-8059-454E-8C33-19E394692071,Q29052,3cd41a62f2bfa40130e0e8b172152d76d50d66f6,https://engineering.vanderbilt.edu/eecs/faculty-staff/post-docs.php,7fd48b50-3705-4dba-aace-5154fb9914fc,2020-03-02T00:00:00Z,11,112F20C2-4563-4E40-9A04-F670FC4238AD,Q84270584,3cd41a62f2bfa40130e0e8b172152d76d50d66f6,https://engineering.vanderbilt.edu/eecs/faculty-staff/post-docs.php,7fd48b50-3705-4dba-aace-5154fb9914fc,2020-03-02T00:00:00Z,11,24C8FEEA-3BB3-4786-B9C0-85B3B2B1CC6C,Q5,36A1866D-95BA-46A4-B648-47EF9BFA0E74,Q6581097,m,,,7,"[{""title"": ""postdoc"", ""department"": ""Electrical Engineering and Computer Science""}]"
medicine,Q82598865,Rajiv Agarwal,Rajiv Agarwal,[],physician,0508A748-4563-4CF7-9AD7-863433EAB64A,0000-0002-3146-7231,7f81f24a4148728c2eb8e030140bb2808f105296,e05068de-a989-4efb-8e7d-d276e31a4919,2020-04-20T00:00:00Z,11,2454DB71-A343-43DC-90FE-6843E731BC5C,Q29052,52deb97706c39f4bf1f0aca79dba329919722e2e,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=A,e05068de-a989-4efb-8e7d-d276e31a4919,2020-04-20T00:00:00Z,11,96EEF482-ADCB-4190-903D-3C708695E08C,Q89953931,52deb97706c39f4bf1f0aca79dba329919722e2e,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=A,e05068de-a989-4efb-8e7d-d276e31a4919,2020-04-20T00:00:00Z,11,DDE950AA-C9A8-4B1C-8327-CAE0556B1B8F,Q5,ECBA048A-C8A1-461B-BDFD-099971AAB834,Q6581097,m,M.D.,A,5,"[{""title"": ""Assistant Professor"", ""department"": ""Medicine""}]"
anesthesiology,Q60310011,Rajnish Kumar Gupta,Rajnish Kumar Gupta,[],anesthesiologist,DA33B503-9644-4EE1-9D29-74A0D9B2AEC6,0000-0003-3401-4737,a228a6e7f4c77addc703485fd137afe852dc9df7,4427f2f9-aae9-4bdd-ad54-debd0d0111d9,2020-04-11T00:00:00Z,11,F12F46CC-83E1-4A05-971B-55B8E6A88380,Q29052,41efc3771fe54e75f4f652e4ee72cab39a27a721,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=G,4427f2f9-aae9-4bdd-ad54-debd0d0111d9,2020-04-11T00:00:00Z,11,BC0E2D9C-E19B-4046-B8CC-FEE0B80BA569,Q89951871,41efc3771fe54e75f4f652e4ee72cab39a27a721,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=G,4427f2f9-aae9-4bdd-ad54-debd0d0111d9,2020-04-11T00:00:00Z,11,E33626E9-0714-44AF-BAA4-FF7983B5BA61,Q5,9C4065F3-09DE-44F9-BEBD-00FD513D0A5C,Q6581097,m,M.D.,G,5,"[{""title"": ""Associate Professor"", ""department"": ""Anesthesiology""}]"
otolaryn,Q91440490,Rakesh Chandra,Rakesh Chandra,"[""Rick Chandra""]",otolaryngologist,AD70E156-C1D1-4C3A-B799-B12552E8F165,0000-0002-3612-0026,6555de6f74327dc60ef29dc8e176711883bbbde0,a35a396a-5c95-4d36-aebb-0e9eaac67b06,2020-04-22T00:00:00Z,11,FF3F70D6-ABE4-4C7F-84A2-A5FB12FC63AE,Q29052,a4625f66a148827afbda3df38c405245a4bf738e,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=C,a35a396a-5c95-4d36-aebb-0e9eaac67b06,2020-04-22T00:00:00Z,11,E049208A-DC1D-448A-8597-340E65D1F176,Q89953958,a4625f66a148827afbda3df38c405245a4bf738e,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=C,a35a396a-5c95-4d36-aebb-0e9eaac67b06,2020-04-22T00:00:00Z,11,8ACB6ED0-2CAE-46E7-B9D9-ED174D75E6B1,Q5,EBC3B4EA-3553-4798-B578-D763CDD77FCB,Q6581097,m,M.D.,C,7,"[{""title"": ""Professor"", ""department"": ""Otolaryngology - Head and Neck Surgery""}]"
ees,Q58150478,Ralf Bennartz,Ralf Bennartz,[],earth and environmental sciences researcher,B4F4E2F2-195B-453C-9DB0-F4E7CE216A20,0000-0001-7133-9659,05851ff253a3941f2ab732701eabe297a9a46d9b,f3674f95-3b70-4ad4-8319-c19d7cce9805,2020-01-16T00:00:00Z,11,04C947AD-9A89-46B6-8281-475099225C7E,Q29052,354556f2e023c46fd23f681bd71d26af8fcc3f69,http://orcid.org/0000-0001-7133-9659,e0addd36-3983-4974-997a-1bc103ed8ea7,2019-01-12T00:00:00Z,11,CA5910D5-DDF8-4248-82FC-889B3EE25D87,Q79117803,86ae3bbcb66af61eae93eb186cf03e2fcc74c4f8,https://www.vanderbilt.edu/ees/people/faculty.php,f3674f95-3b70-4ad4-8319-c19d7cce9805,2020-01-16T00:00:00Z,11,7EB853D6-F46D-45F9-98D1-A99DF31ECF79,Q5,2302E947-8306-4346-BF4D-C7BF55271C40,Q6581097,m,,faculty.php,1,"[{""title"": ""Professor"", ""department"": """"}, {""title"": ""Ph.D. 1997, Free University"", ""department"": ""Berlin""}, {""title"": ""<em>"", ""department"": """"}, {""title"": ""</em>"", ""department"": """"}]"
medicine,Q91232866,Ralf C. Habermann,Ralf C. Habermann,[],physician,,,,,,,9EA5ECEE-CA70-4073-9A5A-44292DDFEE11,Q29052,3fa10b808ee07f6580fe91986b50644fd982c5e1,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=H,e05068de-a989-4efb-8e7d-d276e31a4919,2020-04-20T00:00:00Z,11,B2B137E4-BBD5-45E0-8A6B-5D2F26289DED,Q89953931,3fa10b808ee07f6580fe91986b50644fd982c5e1,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=H,e05068de-a989-4efb-8e7d-d276e31a4919,2020-04-20T00:00:00Z,11,A05AD234-6E91-4F62-BA3B-811A502D95D5,Q5,A4E41390-3A57-4E93-903E-32550E12C6F8,Q6581097,m,M.D.,H,7,"[{""title"": ""Assistant Professor"", ""department"": ""Medicine""}]"
eecs,Q86851915,Ralph Bruce,Ralph Bruce,[],computer scientist,,,,,,,2EC34EB9-6C7A-4EF2-B977-A90CC793BB22,Q29052,2723a56359f76373eeb64ab3e4e1c94d9d640248,https://engineering.vanderbilt.edu/eecs/faculty-staff/index.php,e6c2f37c-d719-457d-ba1e-dbf120a14396,2020-03-01T00:00:00Z,11,67B27CA3-9E16-4D69-9430-39314FFEB46F,Q84270584,2723a56359f76373eeb64ab3e4e1c94d9d640248,https://engineering.vanderbilt.edu/eecs/faculty-staff/index.php,e6c2f37c-d719-457d-ba1e-dbf120a14396,2020-03-01T00:00:00Z,11,F5C8635A-74DE-464F-95D2-2531CB3AA9C5,Q5,9A677DFC-9CD6-4CFB-874C-FDD999A6ADC5,Q6581097,m,,,7,"[{""title"": ""faculty"", ""department"": ""Electrical Engineering and Computer Science""}]"
surgery,Q91548102,Ralph J. LaNeve,Ralph J. LaNeve,[],surgeon,,,,,,,DB7135CA-43B6-414A-9925-7FBD47221D49,Q29052,0a85be162f7741489fb9cfaa2fec76ee3c351e52,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=L,34b2f82b-b581-4458-bd6e-c49d25c20b2e,2020-04-23T00:00:00Z,11,5DB9221F-73E1-428B-B5D3-39F84507B326,Q89954010,0a85be162f7741489fb9cfaa2fec76ee3c351e52,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=L,34b2f82b-b581-4458-bd6e-c49d25c20b2e,2020-04-23T00:00:00Z,11,5C6C6A6F-6766-40BE-B7A6-4EB1E6686320,Q5,B5CAFF48-B57A-4218-B813-D7A66ABBC0DD,Q6581097,m,M.D.,L,7,"[{""title"": ""Assistant Professor of Clinical"", ""department"": ""Surgery""}]"
math,Q1717391,Ralph McKenzie,Ralph McKenzie,[],American mathematician,,,,,,,47D60F2F-3EFA-4A01-9204-A7147551BCD7,Q29052,0d323236805dd6dd3630c899b3963e84b051130b,https://as.vanderbilt.edu/math/people/?group=faculty,b0731d1c-aa35-45bd-823c-ea1e1f9124f1,2020-01-22T00:00:00Z,11,A586020B-DE8D-4471-B15D-C4DACCB58531,Q79117878,0d323236805dd6dd3630c899b3963e84b051130b,https://as.vanderbilt.edu/math/people/?group=faculty,b0731d1c-aa35-45bd-823c-ea1e1f9124f1,2020-01-22T00:00:00Z,11,99243419-CFFB-4CB1-91E6-4D920FC9F3F0,Q5,F15ABC3C-E0BD-460A-8983-D2183E712CFA,Q6581097,m,,faculty,11,"[{""title"": ""<p>Distinguished Professor</p>"", ""department"": """"}]"
biostats,Q90344416,Rameela Raman,Rameela Chandrasekhar Raman,[],biostatistician,,,,,,,FDF30277-7E49-42F8-856A-FF3635607B86,Q29052,00c9983c2f78bf8f4827d77c0201e28df039a2ef,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=R,bf6ea1fd-dcc1-46e8-88dc-2326c3c1842f,2020-04-13T00:00:00Z,11,81138B7C-0A31-4997-9247-924A2A5354A5,Q89953905,00c9983c2f78bf8f4827d77c0201e28df039a2ef,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=R,bf6ea1fd-dcc1-46e8-88dc-2326c3c1842f,2020-04-13T00:00:00Z,11,B0CFA7E7-4C10-436C-9E9E-25D426803052,Q5,ACDB74F2-2E3A-4173-B209-8426FB9C4703,Q6581072,f,Ph.D.,R,7,"[{""title"": ""Associate Professor"", ""department"": ""Biostatistics""}]"
nursing,Q90344416,Rameela Chandrasekhar,Rameela Chandrasekhar Raman,"[""Rameela Chandrasekhar""]",biostatistician,,,,,,,FDF30277-7E49-42F8-856A-FF3635607B86,Q29052,00c9983c2f78bf8f4827d77c0201e28df039a2ef,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=R,28b19899-24de-4ca3-976f-5621960b4a5d,2020-04-13T00:00:00Z,11,0C01C733-97D8-4476-B145-492A7F263BB2,Q7914461,eeb9449c155fbb983c6a48ba984a14dbb9f41301,https://nursing.vanderbilt.edu/people/index.php,aa66a6e2-8d97-438a-8ba9-ebed1c28d6af,2020-07-15T00:00:00Z,11,B0CFA7E7-4C10-436C-9E9E-25D426803052,Q5,ACDB74F2-2E3A-4173-B209-8426FB9C4703,Q6581072,f,"PhD, MA",,13,"[{""title"": ""Assistant Professor"", ""department"": ""Vanderbilt School of Nursing""}]"
psych,Q83451326,Ramnarayan (Ram) Ramachandran,Ramnarayan Ramachandran,"[""Ram Ramachandran""]",neuroscientist,,,,,,,3A584927-A086-4A32-BA2D-ABFFA006F880,Q29052,28e201fd55ba3cada2f251bb7529d2a948065c4c,https://www.vanderbilt.edu/psychology/people/?group=affiliated_faculty,1cdfd0a9-0cb8-4ad1-abd6-9318b95a4777,2020-01-23T00:00:00Z,11,894A6C3A-4078-47C3-A9C1-55DAF0EB7160,Q79117907,28e201fd55ba3cada2f251bb7529d2a948065c4c,https://www.vanderbilt.edu/psychology/people/?group=affiliated_faculty,1cdfd0a9-0cb8-4ad1-abd6-9318b95a4777,2020-01-23T00:00:00Z,11,DD49FFAA-9FF3-4323-B2E7-DD152021707E,Q5,DA7A29E6-ECBC-471B-98D2-75225EB6C794,Q6581097,m,,affiliated_faculty,7,"[{""title"": ""Assistant Professor"", ""department"": ""Hearing and Speech Sciences""}, {""title"": """", ""department"": """"}]"
hearing,Q83451326,Ramnarayan Ramachandran,Ramnarayan Ramachandran,"[""Ram Ramachandran""]",neuroscientist,,,,,,,3A584927-A086-4A32-BA2D-ABFFA006F880,Q29052,28e201fd55ba3cada2f251bb7529d2a948065c4c,https://www.vanderbilt.edu/psychology/people/?group=affiliated_faculty,1cdfd0a9-0cb8-4ad1-abd6-9318b95a4777,2020-01-23T00:00:00Z,11,9029F934-75BC-41A4-BD4E-7FA12B6457B2,Q89953926,43537607f2944b6d9b1de1812642f97217d5363b,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=R,ac81730e-11f6-40d7-aff6-df8341973f08,2020-04-14T00:00:00Z,11,DD49FFAA-9FF3-4323-B2E7-DD152021707E,Q5,DA7A29E6-ECBC-471B-98D2-75225EB6C794,Q6581097,m,Ph.D.,R,13,"[{""title"": ""Assistant Professor"", ""department"": ""Hearing & Speech Sciences""}]"
libraries,Q101542408,Ramona Romero,Ramona Romero,[],librarian,,,,,,,17AD5565-4E85-41CF-8198-AC3CC560A22F,Q29052,aaeb484164f83b47aeeff11ecc9880fefa52704a,https://www.library.vanderbilt.edu/staff/,fd96c0ef-62bf-496c-b7db-523dc5f47e7a,2020-11-13T00:00:00Z,11,A2227A0F-C88F-4C57-96C3-7D7A9B19F562,Q16849893,aaeb484164f83b47aeeff11ecc9880fefa52704a,https://www.library.vanderbilt.edu/staff/,9ae3346d-314a-46a3-b29c-26afbd5613b1,2020-11-13T00:00:00Z,11,FD7F5B7E-92D0-4CDD-BB8A-DB9CB086E777,Q5,B4562C69-7BC4-4027-8A19-5FC8C0F1F306,Q6581072,f,,,12,[]
psychiatry,Q91526582,Ramzi Mardam Bey,Ramzi Mardam Bey,[],psychiatrist,,,,,,,C0F5A337-7222-4F84-8509-E06F0864BA7A,Q29052,3efaad9a94c6c15166c4bbf5bdd5f80038781a76,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=M,34b2f82b-b581-4458-bd6e-c49d25c20b2e,2020-04-23T00:00:00Z,11,5035A3E7-24F6-41D6-A224-8E702905A65F,Q89953993,3efaad9a94c6c15166c4bbf5bdd5f80038781a76,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=M,34b2f82b-b581-4458-bd6e-c49d25c20b2e,2020-04-23T00:00:00Z,11,ADA3312E-A494-42FF-B2F7-D493A3B141D0,Q5,3CA91AF5-5296-4365-B8B3-C0EA15E8B588,Q6581097,m,M.D.,M,7,"[{""title"": ""Assistant Professor"", ""department"": ""Psychiatry and Behavioral Sciences""}]"
biostats,Q90344488,Ran Tao,Ran Tao,[],biostatistician,98EB907C-3DDB-4F1F-961F-A773851660D7,0000-0002-1106-2923,7a8438d38819ef0b472affd056281f7409a2c2e8,bf6ea1fd-dcc1-46e8-88dc-2326c3c1842f,2020-04-13T00:00:00Z,11,61FD69CC-E7C4-4985-B124-93A97D7E0B5C,Q29052,f9d3358d8e94370e2dc1eb94b744f1b7902a8c72,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=T,bf6ea1fd-dcc1-46e8-88dc-2326c3c1842f,2020-04-13T00:00:00Z,11,7F7F5EC2-A8FA-49C0-9618-DE7FB1F3826D,Q89953905,f9d3358d8e94370e2dc1eb94b744f1b7902a8c72,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=T,bf6ea1fd-dcc1-46e8-88dc-2326c3c1842f,2020-04-13T00:00:00Z,11,DA845319-30CA-4036-9ED0-0280B1003847,Q5,D91BB11D-605E-4830-92EA-2F53940174D4,Q6581097,m,Ph.D.,T,12,"[{""title"": ""Assistant Professor"", ""department"": ""Biostatistics""}]"
pmi_postdoc,Q98106065,Rana Smalling,Rana Smalling,[],pathology researcher,,,,,,,CB12E936-5A45-44CB-AE7D-6CC2537661E0,Q29052,d160ed64344c999b5414f4a9f123d3e4fc44bbfc,https://www.vumc.org/pmi-education/person/postdoctoral-fellows,a7c87482-c6d8-492d-b0cc-884701205548,2020-08-06T00:00:00Z,11,78806A85-CEA4-4903-84D6-5BE79BAD9F6D,Q89953964,d160ed64344c999b5414f4a9f123d3e4fc44bbfc,https://www.vumc.org/pmi-education/person/postdoctoral-fellows,a7c87482-c6d8-492d-b0cc-884701205548,2020-08-06T00:00:00Z,11,0C949070-924E-4A36-A7EB-E6CADC4A8737,Q5,C55949C4-0993-4CC0-9DD7-4DD826292AB6,Q6581072,f,Ph.D.,,7,"[{""title"": ""postdoctoral fellow"", ""department"": ""Pathology, Microbiology And Immunology""}]"
obgyn,Q87597308,Randa E. Newman,Randa E. Newman,[],gynecologist,AF0DF0A2-CF7C-41C9-8C48-F17CD3A23FCA,0000-0001-6826-1969,89d2ac4d9d91f09a0c22756b1182fa5b580757c8,f12d0c00-2758-4f80-beda-d269c0ad705c,2020-04-21T00:00:00Z,11,98278C8A-271D-40D0-8295-5AD76A5FBC4B,Q29052,cf742e41f80eff7dbacf3e6962901a7a4e789b2a,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=N,f12d0c00-2758-4f80-beda-d269c0ad705c,2020-04-21T00:00:00Z,11,73EFF5C2-F4B0-4BB2-ADD6-BA326F043D29,Q89953947,cf742e41f80eff7dbacf3e6962901a7a4e789b2a,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=N,f12d0c00-2758-4f80-beda-d269c0ad705c,2020-04-21T00:00:00Z,11,420B3CAB-3DB9-416B-9678-0D14C3D2EFCD,Q5,C0E47464-88DA-46D3-905B-A837DFA039BC,Q6581072,f,M.S.,N,11,"[{""title"": ""Assistant in"", ""department"": ""Obstetrics & Gynecology""}]"
nursing,Q97398608,Randall B. Smith,Randall B. Smith,[],nursing educator,,,,,,,53005EB0-623F-45CB-9129-F703ED9C4D63,Q29052,eeb9449c155fbb983c6a48ba984a14dbb9f41301,https://nursing.vanderbilt.edu/people/index.php,aa66a6e2-8d97-438a-8ba9-ebed1c28d6af,2020-07-15T00:00:00Z,11,C13AE6A0-997B-4CC0-9066-3B4048E0D320,Q7914461,eeb9449c155fbb983c6a48ba984a14dbb9f41301,https://nursing.vanderbilt.edu/people/index.php,aa66a6e2-8d97-438a-8ba9-ebed1c28d6af,2020-07-15T00:00:00Z,11,CEB92714-0101-4D46-867E-E4681B00E99B,Q5,8A09A39B-2245-4985-A355-37B3A39F1894,Q6581097,m,"DNP, MSN, FNP-BC",,7,"[{""title"": ""Instructor in Nursing"", ""department"": ""Vanderbilt School of Nursing""}]"
owen,Q86835536,Randall S. Thomas,Randall S. Thomas,[],legal scholar,,,,,,,D6668425-FCE8-4902-838C-9F6813080026,Q29052,d43d6f78830702c4f6ae2b0b13ab5bdd9a09c05d,https://business.vanderbilt.edu/our-school/faculty/faculty-directory/,7fd48b50-3705-4dba-aace-5154fb9914fc,2020-03-02T00:00:00Z,11,30BE41F3-E70F-44A3-9E6B-84DEF1301ED1,Q14710143,883c542b65d6a4f4d9de1e385418c97bc11615d4,https://business.vanderbilt.edu/our-school/faculty/faculty-directory/,7fd48b50-3705-4dba-aace-5154fb9914fc,2020-03-02T00:00:00Z,11,C0BF54BF-51ED-4667-81FD-0540C95460E3,Q5,0D0F160D-7397-4AA8-AB64-CF3DCDB3ED92,Q6581097,m,,,13,"[{""title"": ""scholar"", ""department"": ""Owen Graduate School of Management""}]"
law,Q86835536,Randall Thomas,Randall Thomas,[],legal scholar,,,,,,,D6668425-FCE8-4902-838C-9F6813080026,Q29052,d43d6f78830702c4f6ae2b0b13ab5bdd9a09c05d,https://law.vanderbilt.edu/people/?type=resident,e6c2f37c-d719-457d-ba1e-dbf120a14396,2020-03-01T00:00:00Z,11,AC643D6C-AF48-4723-BDD2-96C4291B7BBA,Q7914456,d43d6f78830702c4f6ae2b0b13ab5bdd9a09c05d,https://law.vanderbilt.edu/people/?type=resident,e6c2f37c-d719-457d-ba1e-dbf120a14396,2020-03-01T00:00:00Z,11,C0BF54BF-51ED-4667-81FD-0540C95460E3,Q5,0D0F160D-7397-4AA8-AB64-CF3DCDB3ED92,Q6581097,m,,resident,7,"[{""title"": ""John S. Beasley II Chair in Law and BusinessDirector, Law & Business ProgramProfessor"", ""department"": ""Management, Owen Graduate School""}]"
neurology,Q91317208,Randip S. Taneja,Randip S. Taneja,[],neurologist,,,,,,,2FB6D3E6-7DB6-456E-9AF9-098201A4783C,Q29052,3a50f75ffb5f850085992ddc84cd983c0781bcc9,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=T,f12d0c00-2758-4f80-beda-d269c0ad705c,2020-04-21T00:00:00Z,11,80052EB6-1084-419A-B8BC-F797DE6902D5,Q89953944,3a50f75ffb5f850085992ddc84cd983c0781bcc9,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=T,f12d0c00-2758-4f80-beda-d269c0ad705c,2020-04-21T00:00:00Z,11,0362068C-251C-4F49-94AC-EA4EF3B6D43E,Q5,209721D7-32DD-4E90-9C65-6AA6C452D20E,Q6581097,m,M.D.,T,7,"[{""title"": ""Assistant Professor of Clinical"", ""department"": ""Neurology""}]"
