RecordNumber,qid,filename,commons_uri,commons_page_url
55414,,Botticelli - A Virgem do Magnificat 2.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Botticelli%20-%20A%20Virgem%20do%20Magnificat%202.jpg,https://commons.wikimedia.org/wiki/File:Botticelli_-_A_Virgem_do_Magnificat_2.jpg
50251,Q20560212,"Botticelli - Virgin and Child with Saint John the Baptist, about 1500.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Botticelli%20-%20Virgin%20and%20Child%20with%20Saint%20John%20the%20Baptist%2C%20about%201500.jpg,"https://commons.wikimedia.org/wiki/File:Botticelli_-_Virgin_and_Child_with_Saint_John_the_Baptist,_about_1500.jpg"
55256,,"Botticelli, Pala della Convertite.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Botticelli%2C%20Pala%20della%20Convertite.jpg,"https://commons.wikimedia.org/wiki/File:Botticelli,_Pala_della_Convertite.jpg"
55355,,Bourgeois Joseph recognized by his brothers.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Bourgeois%20Joseph%20recognized%20by%20his%20brothers.jpg,https://commons.wikimedia.org/wiki/File:Bourgeois_Joseph_recognized_by_his_brothers.jpg
55018,,Bourges - Cathédrale - Vitraux -33.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Bourges%20-%20Cath%C3%A9drale%20-%20Vitraux%20-33.jpg,https://commons.wikimedia.org/wiki/File:Bourges_-_Cath%C3%A9drale_-_Vitraux_-33.jpg
58151,Q22260425,Bouts third-appearance.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Bouts%20third-appearance.jpg,https://commons.wikimedia.org/wiki/File:Bouts_third-appearance.jpg
55671,,Brad Howe Atlas Melody.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Brad%20Howe%20Atlas%20Melody.jpg,https://commons.wikimedia.org/wiki/File:Brad_Howe_Atlas_Melody.jpg
56475,,Brandt Prayer in the steppe.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Brandt%20Prayer%20in%20the%20steppe.jpg,https://commons.wikimedia.org/wiki/File:Brandt_Prayer_in_the_steppe.jpg
46726,Q29648866,Braunschweiger Monogrammist 001.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Braunschweiger%20Monogrammist%20001.jpg,https://commons.wikimedia.org/wiki/File:Braunschweiger_Monogrammist_001.jpg
55664,,Brazen Serpent Sculpture.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Brazen%20Serpent%20Sculpture.jpg,https://commons.wikimedia.org/wiki/File:Brazen_Serpent_Sculpture.jpg
57383,Q20741594,Brazilian Forest.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Brazilian%20Forest.jpg,https://commons.wikimedia.org/wiki/File:Brazilian_Forest.jpg
58665,,Bread Line Nicolae Tonitza.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Bread%20Line%20Nicolae%20Tonitza.jpg,https://commons.wikimedia.org/wiki/File:Bread_Line_Nicolae_Tonitza.jpg
58473,,Bread Plate LACMA M.2000.63.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Bread%20Plate%20LACMA%20M.2000.63.jpg,https://commons.wikimedia.org/wiki/File:Bread_Plate_LACMA_M.2000.63.jpg
57517,,Bread and wine.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Bread%20and%20wine.svg,https://commons.wikimedia.org/wiki/File:Bread_and_wine.svg
56657,,Bread for 1st Communion mass.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Bread%20for%201st%20Communion%20mass.jpg,https://commons.wikimedia.org/wiki/File:Bread_for_1st_Communion_mass.jpg
57515,,Bread for 1st Communion mass.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Bread%20for%201st%20Communion%20mass.jpg,https://commons.wikimedia.org/wiki/File:Bread_for_1st_Communion_mass.jpg
56821,,Briton Rivière - The Temptation in the Wilderness.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Briton%20Rivi%C3%A8re%20-%20The%20Temptation%20in%20the%20Wilderness.jpg,https://commons.wikimedia.org/wiki/File:Briton_Rivi%C3%A8re_-_The_Temptation_in_the_Wilderness.jpg
56156,,"Brixen, Krippenmuseum 07.JPG",http://commons.wikimedia.org/wiki/Special:FilePath/Brixen%2C%20Krippenmuseum%2007.JPG,"https://commons.wikimedia.org/wiki/File:Brixen,_Krippenmuseum_07.JPG"
55114,Q19858364,Brooklyn Museum - Barabbas - James Tissot.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Brooklyn%20Museum%20-%20Barabbas%20-%20James%20Tissot.jpg,https://commons.wikimedia.org/wiki/File:Brooklyn_Museum_-_Barabbas_-_James_Tissot.jpg
54956,,Brooklyn Museum - Christ Child with Passion Symbols - overall.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Brooklyn%20Museum%20-%20Christ%20Child%20with%20Passion%20Symbols%20-%20overall.jpg,https://commons.wikimedia.org/wiki/File:Brooklyn_Museum_-_Christ_Child_with_Passion_Symbols_-_overall.jpg
56025,,Brooklyn Museum - Christ in Glory (Salvator Mundi) - Sir Edward Coley Burne-Jones - overall.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Brooklyn%20Museum%20-%20Christ%20in%20Glory%20%28Salvator%20Mundi%29%20-%20Sir%20Edward%20Coley%20Burne-Jones%20-%20overall.jpg,https://commons.wikimedia.org/wiki/File:Brooklyn_Museum_-_Christ_in_Glory_(Salvator_Mundi)_-_Sir_Edward_Coley_Burne-Jones_-_overall.jpg
58052,Q22915270,Brooklyn Museum - Early Summer - William Trost Richards - overall.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Brooklyn%20Museum%20-%20Early%20Summer%20-%20William%20Trost%20Richards%20-%20overall.jpg,https://commons.wikimedia.org/wiki/File:Brooklyn_Museum_-_Early_Summer_-_William_Trost_Richards_-_overall.jpg
56514,Q19858712,Brooklyn Museum - Get Thee Behind Me Satan (Rétire-toi Satan) - James Tissot.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Brooklyn%20Museum%20-%20Get%20Thee%20Behind%20Me%20Satan%20%28R%C3%A9tire-toi%20Satan%29%20-%20James%20Tissot.jpg,https://commons.wikimedia.org/wiki/File:Brooklyn_Museum_-_Get_Thee_Behind_Me_Satan_(R%C3%A9tire-toi_Satan)_-_James_Tissot.jpg
57497,Q19858712,Brooklyn Museum - Get Thee Behind Me Satan (Rétire-toi Satan) - James Tissot.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Brooklyn%20Museum%20-%20Get%20Thee%20Behind%20Me%20Satan%20%28R%C3%A9tire-toi%20Satan%29%20-%20James%20Tissot.jpg,https://commons.wikimedia.org/wiki/File:Brooklyn_Museum_-_Get_Thee_Behind_Me_Satan_(R%C3%A9tire-toi_Satan)_-_James_Tissot.jpg
55165,Q19858722,Brooklyn Museum - He Who is of God Hears the Word of God (Celui de Dieu entend la parole de Dieu) - James Tissot.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Brooklyn%20Museum%20-%20He%20Who%20is%20of%20God%20Hears%20the%20Word%20of%20God%20%28Celui%20de%20Dieu%20entend%20la%20parole%20de%20Dieu%29%20-%20James%20Tissot.jpg,https://commons.wikimedia.org/wiki/File:Brooklyn_Museum_-_He_Who_is_of_God_Hears_the_Word_of_God_(Celui_de_Dieu_entend_la_parole_de_Dieu)_-_James_Tissot.jpg
56960,Q19858271,Brooklyn Museum - Healing of the Lepers at Capernaum (Guérison des lépreux à Capernaum) - James Tissot - overall.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Brooklyn%20Museum%20-%20Healing%20of%20the%20Lepers%20at%20Capernaum%20%28Gu%C3%A9rison%20des%20l%C3%A9preux%20%C3%A0%20Capernaum%29%20-%20James%20Tissot%20-%20overall.jpg,https://commons.wikimedia.org/wiki/File:Brooklyn_Museum_-_Healing_of_the_Lepers_at_Capernaum_(Gu%C3%A9rison_des_l%C3%A9preux_%C3%A0_Capernaum)_-_James_Tissot_-_overall.jpg
56263,Q19858670,Brooklyn Museum - Interview between Jesus and Nicodemus (Entretien de Jésus et de Nicodème) - James Tissot.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Brooklyn%20Museum%20-%20Interview%20between%20Jesus%20and%20Nicodemus%20%28Entretien%20de%20J%C3%A9sus%20et%20de%20Nicod%C3%A8me%29%20-%20James%20Tissot.jpg,https://commons.wikimedia.org/wiki/File:Brooklyn_Museum_-_Interview_between_Jesus_and_Nicodemus_(Entretien_de_J%C3%A9sus_et_de_Nicod%C3%A8me)_-_James_Tissot.jpg
54302,Q19858240,Brooklyn Museum - Jesus Carried up to a Pinnacle of the Temple (Jésus porté sur le pinacle du Temple) - James Tissot - overall.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Brooklyn%20Museum%20-%20Jesus%20Carried%20up%20to%20a%20Pinnacle%20of%20the%20Temple%20%28J%C3%A9sus%20port%C3%A9%20sur%20le%20pinacle%20du%20Temple%29%20-%20James%20Tissot%20-%20overall.jpg,https://commons.wikimedia.org/wiki/File:Brooklyn_Museum_-_Jesus_Carried_up_to_a_Pinnacle_of_the_Temple_(J%C3%A9sus_port%C3%A9_sur_le_pinacle_du_Temple)_-_James_Tissot_-_overall.jpg
57954,Q19858281,Brooklyn Museum - Jesus Stilling the Tempest (Jésus calmant la tempête) - James Tissot - overall.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Brooklyn%20Museum%20-%20Jesus%20Stilling%20the%20Tempest%20%28J%C3%A9sus%20calmant%20la%20temp%C3%AAte%29%20-%20James%20Tissot%20-%20overall.jpg,https://commons.wikimedia.org/wiki/File:Brooklyn_Museum_-_Jesus_Stilling_the_Tempest_(J%C3%A9sus_calmant_la_temp%C3%AAte)_-_James_Tissot_-_overall.jpg
58153,Q19858677,Brooklyn Museum - Jesus Teaches in the Synagogues (Jésus enseigne dans les synagogues) - James Tissot.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Brooklyn%20Museum%20-%20Jesus%20Teaches%20in%20the%20Synagogues%20%28J%C3%A9sus%20enseigne%20dans%20les%20synagogues%29%20-%20James%20Tissot.jpg,https://commons.wikimedia.org/wiki/File:Brooklyn_Museum_-_Jesus_Teaches_in_the_Synagogues_(J%C3%A9sus_enseigne_dans_les_synagogues)_-_James_Tissot.jpg
58145,,Brooklyn Museum - Jesus Teaches the People by the Sea (Jésus enseigne le peuple près de la mer) - James Tissot - overall.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Brooklyn%20Museum%20-%20Jesus%20Teaches%20the%20People%20by%20the%20Sea%20%28J%C3%A9sus%20enseigne%20le%20peuple%20pr%C3%A8s%20de%20la%20mer%29%20-%20James%20Tissot%20-%20overall.jpg,https://commons.wikimedia.org/wiki/File:Brooklyn_Museum_-_Jesus_Teaches_the_People_by_the_Sea_(J%C3%A9sus_enseigne_le_peuple_pr%C3%A8s_de_la_mer)_-_James_Tissot_-_overall.jpg
54304,,Brooklyn Museum - Jesus Tempted in the Wilderness (Jésus tenté dans le désert) - James Tissot - overall.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Brooklyn%20Museum%20-%20Jesus%20Tempted%20in%20the%20Wilderness%20%28J%C3%A9sus%20tent%C3%A9%20dans%20le%20d%C3%A9sert%29%20-%20James%20Tissot%20-%20overall.jpg,https://commons.wikimedia.org/wiki/File:Brooklyn_Museum_-_Jesus_Tempted_in_the_Wilderness_(J%C3%A9sus_tent%C3%A9_dans_le_d%C3%A9sert)_-_James_Tissot_-_overall.jpg
54303,Q19858239,Brooklyn Museum - Jesus Transported by a Spirit onto a High Mountain (Jésus transporté par l'esprit sur une haute montagne) - James Tissot - overall.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Brooklyn%20Museum%20-%20Jesus%20Transported%20by%20a%20Spirit%20onto%20a%20High%20Mountain%20%28J%C3%A9sus%20transport%C3%A9%20par%20l%27esprit%20sur%20une%20haute%20montagne%29%20-%20James%20Tissot%20-%20overall.jpg,https://commons.wikimedia.org/wiki/File:Brooklyn_Museum_-_Jesus_Transported_by_a_Spirit_onto_a_High_Mountain_(J%C3%A9sus_transport%C3%A9_par_l'esprit_sur_une_haute_montagne)_-_James_Tissot_-_overall.jpg
56774,Q19858258,Brooklyn Museum - Jesus Unrolls the Book in the Synagogue (Jésus dans la synagogue déroule le livre) - James Tissot - overall.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Brooklyn%20Museum%20-%20Jesus%20Unrolls%20the%20Book%20in%20the%20Synagogue%20%28J%C3%A9sus%20dans%20la%20synagogue%20d%C3%A9roule%20le%20livre%29%20-%20James%20Tissot%20-%20overall.jpg,https://commons.wikimedia.org/wiki/File:Brooklyn_Museum_-_Jesus_Unrolls_the_Book_in_the_Synagogue_(J%C3%A9sus_dans_la_synagogue_d%C3%A9roule_le_livre)_-_James_Tissot_-_overall.jpg
55427,,Brooklyn Museum - Laughing Girl - Robert Henri - overall.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Brooklyn%20Museum%20-%20Laughing%20Girl%20-%20Robert%20Henri%20-%20overall.jpg,https://commons.wikimedia.org/wiki/File:Brooklyn_Museum_-_Laughing_Girl_-_Robert_Henri_-_overall.jpg
56871,Q19858822,Brooklyn Museum - Mary Magdalene Questions the Angels in the Tomb (Madeleine dans le tombeau interroge les anges) - James Tissot.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Brooklyn%20Museum%20-%20Mary%20Magdalene%20Questions%20the%20Angels%20in%20the%20Tomb%20%28Madeleine%20dans%20le%20tombeau%20interroge%20les%20anges%29%20-%20James%20Tissot.jpg,https://commons.wikimedia.org/wiki/File:Brooklyn_Museum_-_Mary_Magdalene_Questions_the_Angels_in_the_Tomb_(Madeleine_dans_le_tombeau_interroge_les_anges)_-_James_Tissot.jpg
56456,Q19858247,Brooklyn Museum - Nathaniel Under the Fig Tree (Nathanaël sous le figuier) - James Tissot - overall.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Brooklyn%20Museum%20-%20Nathaniel%20Under%20the%20Fig%20Tree%20%28Nathana%C3%ABl%20sous%20le%20figuier%29%20-%20James%20Tissot%20-%20overall.jpg,https://commons.wikimedia.org/wiki/File:Brooklyn_Museum_-_Nathaniel_Under_the_Fig_Tree_(Nathana%C3%ABl_sous_le_figuier)_-_James_Tissot_-_overall.jpg
55648,,Brooklyn Museum - Study for Prayer for Death in the Desert - Elihu Vedder.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Brooklyn%20Museum%20-%20Study%20for%20Prayer%20for%20Death%20in%20the%20Desert%20-%20Elihu%20Vedder.jpg,https://commons.wikimedia.org/wiki/File:Brooklyn_Museum_-_Study_for_Prayer_for_Death_in_the_Desert_-_Elihu_Vedder.jpg
58080,Q19858298,Brooklyn Museum - The Bad Rich Man in Hell (Le mauvais riche dans l'Enfer) - James Tissot - overall.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Brooklyn%20Museum%20-%20The%20Bad%20Rich%20Man%20in%20Hell%20%28Le%20mauvais%20riche%20dans%20l%27Enfer%29%20-%20James%20Tissot%20-%20overall.jpg,https://commons.wikimedia.org/wiki/File:Brooklyn_Museum_-_The_Bad_Rich_Man_in_Hell_(Le_mauvais_riche_dans_l'Enfer)_-_James_Tissot_-_overall.jpg
57306,Q19858723,Brooklyn Museum - The Blind Man Washes in the Pool of Siloam (Le aveugle-né se lave à la piscine de Siloë) - James Tissot.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Brooklyn%20Museum%20-%20The%20Blind%20Man%20Washes%20in%20the%20Pool%20of%20Siloam%20%28Le%20aveugle-n%C3%A9%20se%20lave%20%C3%A0%20la%20piscine%20de%20Silo%C3%AB%29%20-%20James%20Tissot.jpg,https://commons.wikimedia.org/wiki/File:Brooklyn_Museum_-_The_Blind_Man_Washes_in_the_Pool_of_Siloam_(Le_aveugle-n%C3%A9_se_lave_%C3%A0_la_piscine_de_Silo%C3%AB)_-_James_Tissot.jpg
55366,Q19858673,Brooklyn Museum - The Brow of the Hill near Nazareth (L'escarpement de Nazareth) - James Tissot.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Brooklyn%20Museum%20-%20The%20Brow%20of%20the%20Hill%20near%20Nazareth%20%28L%27escarpement%20de%20Nazareth%29%20-%20James%20Tissot.jpg,https://commons.wikimedia.org/wiki/File:Brooklyn_Museum_-_The_Brow_of_the_Hill_near_Nazareth_(L%27escarpement_de_Nazareth)_-_James_Tissot.jpg
56290,Q19858246,Brooklyn Museum - The Calling of Saint James and Saint John (Vocation de Saint Jacques et de Saint Jean) - James Tissot - overall.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Brooklyn%20Museum%20-%20The%20Calling%20of%20Saint%20James%20and%20Saint%20John%20%28Vocation%20de%20Saint%20Jacques%20et%20de%20Saint%20Jean%29%20-%20James%20Tissot%20-%20overall.jpg,https://commons.wikimedia.org/wiki/File:Brooklyn_Museum_-_The_Calling_of_Saint_James_and_Saint_John_(Vocation_de_Saint_Jacques_et_de_Saint_Jean)_-_James_Tissot_-_overall.jpg
55286,Q19858744,Brooklyn Museum - The Chief Priests Ask Jesus by What Right Does He Act in This Way - James Tissot.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Brooklyn%20Museum%20-%20The%20Chief%20Priests%20Ask%20Jesus%20by%20What%20Right%20Does%20He%20Act%20in%20This%20Way%20-%20James%20Tissot.jpg,https://commons.wikimedia.org/wiki/File:Brooklyn_Museum_-_The_Chief_Priests_Ask_Jesus_by_What_Right_Does_He_Act_in_This_Way_-_James_Tissot.jpg
55287,Q19858741,Brooklyn Museum - The Chief Priests Take Counsel Together (Les princes des prêtres se consultent) - James Tissot.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Brooklyn%20Museum%20-%20The%20Chief%20Priests%20Take%20Counsel%20Together%20%28Les%20princes%20des%20pr%C3%AAtres%20se%20consultent%29%20-%20James%20Tissot.jpg,https://commons.wikimedia.org/wiki/File:Brooklyn_Museum_-_The_Chief_Priests_Take_Counsel_Together_(Les_princes_des_pr%C3%AAtres_se_consultent)_-_James_Tissot.jpg
57958,Q19858284,Brooklyn Museum - The Daughter of Jairus (La fille de Zäire) - James Tissot - overall.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Brooklyn%20Museum%20-%20The%20Daughter%20of%20Jairus%20%28La%20fille%20de%20Z%C3%A4ire%29%20-%20James%20Tissot%20-%20overall.jpg,https://commons.wikimedia.org/wiki/File:Brooklyn_Museum_-_The_Daughter_of_Jairus_(La_fille_de_Z%C3%A4ire)_-_James_Tissot_-_overall.jpg
55032,Q19858795,Brooklyn Museum - The Disciples Having Left Their Hiding Place Watch from Afar in Agony - James Tissot.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Brooklyn%20Museum%20-%20The%20Disciples%20Having%20Left%20Their%20Hiding%20Place%20Watch%20from%20Afar%20in%20Agony%20-%20James%20Tissot.jpg,https://commons.wikimedia.org/wiki/File:Brooklyn_Museum_-_The_Disciples_Having_Left_Their_Hiding_Place_Watch_from_Afar_in_Agony_-_James_Tissot.jpg
56884,Q19859035,Brooklyn Museum - The Disciples at Emmaus or The Pilgrims at Emmaus (Les disciples d'Emmaüs ou Les pèlerins d'Emmaüs) - Eugène Delacroix.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Brooklyn%20Museum%20-%20The%20Disciples%20at%20Emmaus%20or%20The%20Pilgrims%20at%20Emmaus%20%28Les%20disciples%20d%27Emma%C3%BCs%20ou%20Les%20p%C3%A8lerins%20d%27Emma%C3%BCs%29%20-%20Eug%C3%A8ne%20Delacroix.jpg,https://commons.wikimedia.org/wiki/File:Brooklyn_Museum_-_The_Disciples_at_Emmaus_or_The_Pilgrims_at_Emmaus_(Les_disciples_d%27Emma%C3%BCs_ou_Les_p%C3%A8lerins_d%27Emma%C3%BCs)_-_Eug%C3%A8ne_Delacroix.jpg
57765,,Brooklyn Museum - The Foolish Virgins (Les vierges folles) - James Tissot (cropped).jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Brooklyn%20Museum%20-%20The%20Foolish%20Virgins%20%28Les%20vierges%20folles%29%20-%20James%20Tissot%20%28cropped%29.jpg,https://commons.wikimedia.org/wiki/File:Brooklyn_Museum_-_The_Foolish_Virgins_(Les_vierges_folles)_-_James_Tissot_(cropped).jpg
54832,Q19858725,Brooklyn Museum - The Good Samaritan (Le bon samaritain) - James Tissot.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Brooklyn%20Museum%20-%20The%20Good%20Samaritan%20%28Le%20bon%20samaritain%29%20-%20James%20Tissot.jpg,https://commons.wikimedia.org/wiki/File:Brooklyn_Museum_-_The_Good_Samaritan_(Le_bon_samaritain)_-_James_Tissot.jpg
56832,Q19858261,Brooklyn Museum - The Healing of Peter's Mother-in-law (La guérison de la belle-mère de Pierre) - James Tissot - overall.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Brooklyn%20Museum%20-%20The%20Healing%20of%20Peter%27s%20Mother-in-law%20%28La%20gu%C3%A9rison%20de%20la%20belle-m%C3%A8re%20de%20Pierre%29%20-%20James%20Tissot%20-%20overall.jpg,https://commons.wikimedia.org/wiki/File:Brooklyn_Museum_-_The_Healing_of_Peter%27s_Mother-in-law_(La_gu%C3%A9rison_de_la_belle-m%C3%A8re_de_Pierre)_-_James_Tissot_-_overall.jpg
56190,Q19858679,Brooklyn Museum - The Healing of the Officer's Son (La guérison du fils de l'officier) - James Tissot.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Brooklyn%20Museum%20-%20The%20Healing%20of%20the%20Officer%27s%20Son%20%28La%20gu%C3%A9rison%20du%20fils%20de%20l%27officier%29%20-%20James%20Tissot.jpg,https://commons.wikimedia.org/wiki/File:Brooklyn_Museum_-_The_Healing_of_the_Officer%27s_Son_(La_gu%C3%A9rison_du_fils_de_l%27officier)_-_James_Tissot.jpg
58143,Q19858324,Brooklyn Museum - The Lord's Prayer (Le Pater Noster) - James Tissot.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Brooklyn%20Museum%20-%20The%20Lord%27s%20Prayer%20%28Le%20Pater%20Noster%29%20-%20James%20Tissot.jpg,https://commons.wikimedia.org/wiki/File:Brooklyn_Museum_-_The_Lord's_Prayer_(Le_Pater_Noster)_-_James_Tissot.jpg
54791,Q19858274,Brooklyn Museum - The Lost Drachma (La drachme perdue) - James Tissot - overall.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Brooklyn%20Museum%20-%20The%20Lost%20Drachma%20%28La%20drachme%20perdue%29%20-%20James%20Tissot%20-%20overall.jpg,https://commons.wikimedia.org/wiki/File:Brooklyn_Museum_-_The_Lost_Drachma_(La_drachme_perdue)_-_James_Tissot_-_overall.jpg
57927,,Brooklyn Museum - The Magnificat (Le magnificat) - James Tissot - overall .jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Brooklyn%20Museum%20-%20The%20Magnificat%20%28Le%20magnificat%29%20-%20James%20Tissot%20-%20overall%20.jpg,https://commons.wikimedia.org/wiki/File:Brooklyn_Museum_-_The_Magnificat_(Le_magnificat)_-_James_Tissot_-_overall_.jpg
56180,Q19858260,Brooklyn Museum - The Man at the Plough (L'homme à la charrue) - James Tissot - overall.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Brooklyn%20Museum%20-%20The%20Man%20at%20the%20Plough%20%28L%27homme%20%C3%A0%20la%20charrue%29%20-%20James%20Tissot%20-%20overall.jpg,https://commons.wikimedia.org/wiki/File:Brooklyn_Museum_-_The_Man_at_the_Plough_(L%27homme_%C3%A0_la_charrue)_-_James_Tissot_-_overall.jpg
