qid,label_en,label_commons,description_en,act_uuid,act,act_ref1_hash,act_ref1_retrieved_nodeId,act_ref1_retrieved_val,act_ref1_retrieved_prec,inventory_number_uuid,inventory_number,inventory_number_collection,inventory_number_ref1_hash,inventory_number_ref1_referenceUrl,inventory_number_ref1_retrieved_nodeId,inventory_number_ref1_retrieved_val,inventory_number_ref1_retrieved_prec,title_uuid,title,title_ref1_hash,title_ref1_referenceUrl,title_ref1_retrieved_nodeId,title_ref1_retrieved_val,title_ref1_retrieved_prec,creator_uuid,creator,creator_object_has_role,creator_ref1_hash,creator_ref1_referenceUrl,creator_ref1_retrieved_nodeId,creator_ref1_retrieved_val,creator_ref1_retrieved_prec,instance_of_uuid,instance_of,instance_of_ref1_hash,instance_of_ref1_referenceUrl,instance_of_ref1_retrieved_nodeId,instance_of_ref1_retrieved_val,instance_of_ref1_retrieved_prec,inception_uuid,inception_nodeId,inception_val,inception_prec,inception_earliest_date_nodeId,inception_earliest_date_val,inception_earliest_date_prec,inception_latest_date_nodeId,inception_latest_date_val,inception_latest_date_prec,inception_sourcing_circumstances,inception_ref1_hash,inception_ref1_referenceUrl,inception_ref1_retrieved_nodeId,inception_ref1_retrieved_val,inception_ref1_retrieved_prec,country_of_origin_uuid,country_of_origin,country_of_origin_ref1_hash,country_of_origin_ref1_referenceUrl,country_of_origin_ref1_retrieved_nodeId,country_of_origin_ref1_retrieved_val,country_of_origin_ref1_retrieved_prec,copyright_status_uuid,copyright_status,copyright_status_applies_to_jurisdiction,copyright_status_determination_method,copyright_status_ref1_hash,copyright_status_ref1_referenceUrl,copyright_status_ref1_retrieved_nodeId,copyright_status_ref1_retrieved_val,copyright_status_ref1_retrieved_prec,image_uuid,image,image_ref1_hash,image_ref1_referenceUrl,image_ref1_retrieved_nodeId,image_ref1_retrieved_val,image_ref1_retrieved_prec,collection_uuid,collection,collection_ref1_hash,collection_ref1_referenceUrl,collection_ref1_retrieved_nodeId,collection_ref1_retrieved_val,collection_ref1_retrieved_prec
,Miraculous Draught of Fishes,"The Miraculous Draught of Fishes by Raphael, Vatican Museums",textile by 1483-1520 Raphael,,55341,,,2022-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,Q28823,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55341,,2022-04-04,,,,1515-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55341,,2022-04-04,,,,,,,,,,,,,,,,,,,"Raphael, The Miraculous Draught of Fishes. Vatican Museums.jpg",,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55341,,2022-04-04,,,,,,,,
,Poverty and Wealth,"The Make Poverty History team erecting a letter ""A"" from an enormous series of letters spelling out the slogan along about a hundred meters. Making Make Poverty History - A","sculpture by Make Poverty History team, photo by Dave Morris",,55349,,,2022-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,Q860861,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55349,,2022-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Make Poverty History - letter A.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55349,,2022-04-04,,,,,,,,
,Jeremiah,"Jeremiah. From trumeau in south portal, Moissac abbey Polski: Postać proroka Jeremiasza na trumeau południowego portalu w kościele klasztornym Moissac. 12 wiek",sculpture by artist unknown,,55363,,,2022-04-04,,,,,,,,,,,,,,,,,,_:,Q4233718,,,,,,,Q860861,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55363,,2022-04-04,,,,1107-01-01T00:00:00Z,9,,1085-01-01T00:00:00Z,9,,1130-01-01T00:00:00Z,9,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55363,,2022-04-04,,,Q142,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55363,,2022-04-04,,,,,,,,,,,,"Moissac, Jeremiah.JPG",,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55363,,2022-04-04,,,,,,,,
,Transfiguration of Christ,Goreme Fresco,"fresco by artist unknown, photo by Niels Elgaard Larsen",,55375,,,2022-04-04,,,,,,,,,,,,,,,,,,_:,Q4233718,,,,,,,Q22669139,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55375,,2022-04-04,,,,1050-01-01T00:00:00Z,7,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55375,,2022-04-04,,,Q43,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55375,,2022-04-04,,,,,,,,,,,,GoremeFresco2.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55375,,2022-04-04,,,,,,,,
,Transfiguracion del Divino Salvador del Mundo,,architectural structure by artist unknown,,55378,,,2022-04-04,,,,,,,,,,,,,,,,,,_:,Q4233718,,,,,,,Q811979,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55378,,2022-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfiguracion salvador del mundo4 2011.JPG,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55378,,2022-04-04,,,,,,,,
,Korean puppets,"It seems that in Korean culture, puppets were low culture and pretty crude.  These were used by common people to make fun of the hypocritical upper crust.  I saw these in the National Folk Museum in Seoul.",sculpture by artist unknown,,55380,,,2022-04-04,,,,,,,,,,,,,,,,,,_:,Q4233718,,,,,,,Q860861,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55380,,2022-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Korean puppets-Deolmi-01.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55380,,2022-04-04,,,,,,,,
,White hen with chickens,"White hen with chickens. label QS:Len,""White hen with chickens."" label QS:Lpl,""Biała kwoka z kurczętami.""",painting by Anton Ignaz Hamilton,,55391,,,2022-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55391,,2022-04-04,,,,1750-01-01T00:00:00Z,7,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55391,,2022-04-04,,,Q36,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55391,,2022-04-04,,,,,,,,,,,,Hamilton White hen with chickens.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55391,,2022-04-04,,,,,,,,
,R Coronae Australis,"Information from ESO: ""This magnificent view of the region around the star R Coronae Australis was created from images taken with the Wide Field Imager (WFI) at ESO’s La Silla Observatory in Chile. R Coronae Australis lies at the heart of a nearby star-forming region and is surrounded by a delicate bluish reflection nebula embedded in a huge dust cloud. The image reveals surprising new details in this dramatic area of sky. ""The star R Coronae Australis lies in one of the nearest and most spectacular star-forming regions. This portrait was taken by the Wide Field Imager (WFI) on the MPG/ESO 2.2-metre telescope at the La Silla Observatory in Chile. The image is a combination of twelve separate pictures taken through red, green and blue filters. ""This image shows a section of sky that spans roughly the width of the full Moon. This is equivalent to about four light-years at the distance of the nebula, which is located some 420 light-years away in the small constellation of Corona Australis (the Southern Crown). The complex is named after the star R Coronae Australis, which lies at the centre of the image. It is one of several stars in this region that belong to the class of very young stars that vary in brightness and are still surrounded by the clouds of gas and dust from which they formed. ""The intense radiation given off by these hot young stars interacts with the gas surrounding them and is either reflected or re-emitted at a different wavelength. These complex processes, determined by the physics of the interstellar medium and the properties of the stars, are responsible for the magnificent colours of nebulae. The light blue nebulosity seen in this picture is mostly due to the reflection of starlight off small dust particles. The young stars in the R Coronae Australis complex are similar in mass to the Sun and do not emit enough ultraviolet light to ionise a substantial fraction of the surrounding hydrogen. This means that the cloud does not glow with the characteristic red colour seen in many star-forming regions. ""The huge dust cloud in which the reflection nebula is embedded is here shown in impressively fine detail. The subtle colours and varied textures of the dust clouds make this image resemble an impressionist painting. A prominent dark lane crosses the image from the centre to the bottom left. Here the visible light emitted by the stars that are forming inside the cloud is completely absorbed by the dust. These objects could only be detected by observing at longer wavelengths, by using a camera that can detect infrared radiation. ""R Coronae Australis itself is not visible to the unaided eye, but the tiny, tiara-shaped constellation in which it lies is easily spotted from dark sites due to its proximity on the sky to the larger constellation of Sagittarius and the rich star clouds towards the centre of our own galaxy, the Milky Way.""",photograph by European Southern Observatory,,55395,,,2022-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,Q125191,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55395,,2022-04-04,,,,2010-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55395,,2022-04-04,,,Q298,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55395,,2022-04-04,,,,,,,,,,,,R Coronae Australis region.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55395,,2022-04-04,,,,,,,,
,Helping Hands,"Helping Hands sculpture in Mandela Gardens, Millennium Square, Leeds.",sculpture by artist unknown,,55398,,,2022-04-04,,,,,,,,,,,,,,,,,,_:,Q4233718,,,,,,,Q860861,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55398,,2022-04-04,,,,2000-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55398,,2022-04-04,,,Q145,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55398,,2022-04-04,,,,,,,,,,,,"Helping Hands sculpture, Mandela Gardens, Leeds - DSC07711.JPG",,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55398,,2022-04-04,,,,,,,,
,La Mano Poderosa,"La Mano Poderosa ca. 1875-1925 Attributed to Caban group carved and painted wood with string and metal 10 1/4 x 5 x 1 1/2 in. (26.1 x 12.8 x 3.7 cm.) Smithsonian American Art Museum Teodoro Vidal Collection 1996.91.34 Smithsonian American Art Museum 2nd Floor, South Wing Wikipedia Loves Art at the Smithsonian American Art Museum This photo of item # 1996.91.34 at the Smithsonian American Art Museum was contributed under the team name "" red_herring "" as part of the Wikipedia Loves Art project in February 2009. Smithsonian American Art Museum The original photograph on Flickr was taken by rdherring5 — please add a comment to the original Flickr page whenever a use has been made on Wikipedia or another project. Project galleries on Flickr: this institution, this team",sculpture attributed to Caban group,,55404,,,2022-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,Q860861,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55404,,2022-04-04,,,,,,,,,,,,,,,,,,,Q30,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55404,,2022-04-04,,,,,,,,,,,,WLA amart La Mano Poderosa.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55404,,2022-04-04,,,,,,,,
,Rock with Cross,"Path between Černé jezero (Black Lake) and Špičák in Landscape Park Šumava, near Železná Ruda in Klatovy District", altarpiece by artist unknown,,55405,,,2022-04-04,,,,,,,,,,,,,,,,,,_:,Q4233718,,,,,,,Q15711026,,,,,,,,,,,,,,,,,,,,,,,Q213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55405,,2022-04-04,,,,,,,,,,,,Rock with cross in Šumava region.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55405,,2022-04-04,,,,,,,,
,Sing Forth the Honour of His Name,Detail of the left part of the second north window with stained glass depicting Psalm 66:2: Sing Forth the Honour of His Name .,"stained glass by artist unknown, photo by Andreas F. Borchert",,55409,,,2022-04-04,,,,,,,,,,,,,,,,,,_:,Q4233718,,,,,,,Q1473346,,,,,,,,,,,,,,,,,,,,,,,Q27,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55409,,2022-04-04,,,,,,,,,,,,Bantry Church of St. Brendan The Navigator Second North Window Psalm 66.2 Detail Sing Forth the Honour of His Name 2009 09 09.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55409,,2022-04-04,,,,,,,,
,"Jesus calls Matthew, the tax collector","The main tableau of the 2010 Pabasang Bayan in Morong, Rizal. Pabasang bayan 2010 ""The calling of Matthew the tax collector in Morong Rizal gymnasium
c/o RECAMADERO",photograph by Ipanema15,,55417,,,2022-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,Q125191,,,,,,,,2010-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55417,,2022-04-04,,,,,,,,,,,,,,,,,,,Pabasa 2010.JPG,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55417,,2022-04-04,,,,,,,,
,Fresco fragment from a Nestorian Christian church,"Three Magi (?) Palm Sunday (?), Khocho, Nestorian Temple, 683 – 770 CE. Wall painting, 61 × 67 cm. Located in the Museum für Indische Kunst, Berlin-Dahlem .",fresco by artist unknown,,55434,,,2022-04-04,,,,,,,,,,,,,,,,,,_:,Q4233718,,,,,,,Q22669139,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55434,,2022-04-04,,,,0726-01-01T00:00:00Z,9,,0683-01-01T00:00:00Z,9,,0770-01-01T00:00:00Z,9,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55434,,2022-04-04,,,,,,,,,,Q19652,,,,https://commons.wikimedia.org/wiki/File:Museum_f%C3%BCr_Indische_Kunst_Dahlem_Berlin_Mai_2006_061.jpg,,2022-04-04,,,Museum für Indische Kunst Dahlem Berlin Mai 2006 061.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55434,,2022-04-04,,,,,,,,
,Flagellation of Jesus,"Jesus flagelado, autor desconhecido. século XVII. Museu de Arte Sacra de Pernambuco, Brasil .","painting by artist unknown, photo by Ricardo André Frantz ",,55438,,,2022-04-04,,,,,,,,,,,,,,,,,,_:,Q4233718,,,,,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55438,,2022-04-04,,,,1650-01-01T00:00:00Z,7,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55438,,2022-04-04,,,Q155,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55438,,2022-04-04,,,Q19652,,,,https://commons.wikimedia.org/wiki/File:230718_88-olinda-maspe.jpg,,2022-04-04,,,230718 88-olinda-maspe.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55438,,2022-04-04,,,,,,,,
,Afro-American Monument,Composite of thirteen scenes pertaining to Afro-American history.,"print by Goes Litho. Co., (Chicago), c.1897",,55440,,,2022-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,Q11060274,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55440,,2022-04-04,,,,1897-01-01T00:00:00Z,9,,,,,,,Q5727902,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55440,,2022-04-04,,,Q30,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55440,,2022-04-04,,,,,,,,,,,,"Afro-American Monument, circa 1897.jpg",,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55440,,2022-04-04,,,,,,,,
,Passover,Andelsbuch ( Vorarlberg ). Saint Peter and Paul parish church: Stained glass window ( 1880 ) showing the sacrifice of passover during the plagues of Egypt.,"stained glass by artist unknown, photo by Wolfgang Sauber",,55441,,,2022-04-04,,,,,,,,,,,,,,,,,,_:,Q4233718,,,,,,,Q1473346,,,,,,,,1880-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55441,,2022-04-04,,,Q40,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55441,,2022-04-04,,,,,,,,,,,,Andelsbuch Pfarrkirche - Chorfenster 3a Opfer.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55441,,2022-04-04,,,,,,,,
,Christ Washes the Disciples' Feet,Christ washing the feet of the Disciples.,sculpture by artist unknown,,55445,,,2022-04-04,,,,,,,,,,,,,,,,,,_:,Q4233718,,,,,,,Q860861,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55445,,2022-04-04,,,,1150-01-01T00:00:00Z,7,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55445,,2022-04-04,,,Q142,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55445,,2022-04-04,,,,,,,,,,,,ND-en-Vaux Chapiteau 4 adjusted.JPG,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55445,,2022-04-04,,,,,,,,
,Flagellation of Jesus,"Wooden relief of the flagellation of Christ. Austrian, 15th century. Museum Hallstatt, Austria",carving by artist unknown,,55447,,,2022-04-04,,,,,,,,,,,,,,,,,,_:,Q4233718,,,,,,,Q97570030,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55447,,2022-04-04,,,,1450-01-01T00:00:00Z,7,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55447,,2022-04-04,,,Q155,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55447,,2022-04-04,,,,,,,,,,,,Hallstatt 5928.JPG,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55447,,2022-04-04,,,,,,,,
,Last Supper,"Cathedral of Sancti Spiritus, Cuba",painting by artist unknown,,55449,,,2022-04-04,,,,,,,,,,,,,,,,,,_:,Q4233718,,,,,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55449,,2022-04-04,,,,,,,,,,,,,,,,,,,Q241,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55449,,2022-04-04,,,,,,,,,,,,2012-02-Kathedrale Sancti Spiritus 04 anagoria.JPG,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55449,,2022-04-04,,,,,,,,
,Job Talks to God,"Nederlands: Noordwijk, beeld van Job bij de Sint-Jeroenskerk.",sculpture by artist unknown,,55467,,,2022-04-04,,,,,,,,,,,,,,,,,,_:,Q4233718,,,,,,,Q860861,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55467,,2022-04-04,,,,1950-01-01T00:00:00Z,7,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55467,,2022-04-04,,,Q55,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55467,,2022-04-04,,,,,,,,,,,,Noordwijk Sint-Jeroenskerk beeld.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55467,,2022-04-04,,,,,,,,
,Evolution -- Monument to the Drum,"Tobarra, Albacete, España, monumento al Tambor. Diciembre de 2005. -- Tobarra, Albacete, Spain, monument to the drum. December 2005. -- Own picture, given to PD.","sculpture by artist unknown, photo by Jesus D. Jimenez Rodriguez",,55469,,,2022-04-04,,,,,,,,,,,,,,,,,,_:,Q4233718,,,,,,,Q860861,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55469,,2022-04-04,,,,2000-01-01T00:00:00Z,7,,1950-01-01T00:00:00Z,7,,2050-01-01T00:00:00Z,7,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55469,,2022-04-04,,,Q29,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55469,,2022-04-04,,,,,,,,,,,,Tobarra-monumento-al-tambor-2.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55469,,2022-04-04,,,,,,,,
,Moses the Abyssinian,"Deir Mar Musa al-Habashi, Arabic: Dayr mār Mūsá al-Ḥabashī, literally ""the monastery of saint Moses the Abyssinian"") is a monastic community of Syriac Catholic rite, situated near the town of Nabk, approximately 80 kilometers north of Damascus. The main church of the monastic compound hosts precious frescoes dating to the 11th and 12th century CE.
Archaeology
An ancient building, stone circles, lines and tombs were recently discovered near the monastery in 2009 by archaeologist Robert Mason of the Royal Ontario Museum. Mason suggested that the ruins may be as much as ten thousand years old and were likely constructed by a Neolithic culture (such as the Heavy Neolithic Qaraoun culture of the Anti-Lebanon). Scientists do not dare to continue excavation or further research into this discovery due to the threat of violence caused by the Syrian uprising (2011–present).
HistoryThe area was first inhabited by prehistoric hunters and shepherds because of its natural cisterns and pastures ideal for herding goats. Perhaps the Romans built a watchtower here. Later, Christian hermits used the grottoes for meditation, and this created the first small monastic center.
According to local tradition St. Moses the Abyssinian was the son of a king of Ethiopia. He refused to accept the crown, honors, and marriage, and instead he looked towards the kingdom of God. He traveled to Egypt and then to the Holy Land. Afterward, he lived as a monk in Qara, Syria, and then as a hermit not far from there in the valley of what is today the monastery. There he was martyred by Byzantine soldiers. The story says that his family took his body, but that the thumb of his right hand was separated by a miracle, and was left as a relic, now conserved in the Syrian church of Nabk.
The monastery of St. Moses existed from the middle of the sixth century, and belonged to the Syrian Antiochian Rite. The present monastery church was built in the Islamic year 450 (1058 AD), according to Arabic inscriptions on the walls, which begin with the words: ""In the name of God the Merciful, the Compassionate"". The frescoes go back to the 11th and 12th centuries. In the fifteenth century the monastery was partly rebuilt and enlarged, but by the first half of the nineteenth century it was completely abandoned, and slowly fell into ruins. Nevertheless, it remained in the ownership of the Syrian Catholic diocese of Homs, Hama, and Nabk. The inhabitants of Nabk continuously visited the monastery with devotion, and the local parish struggled to maintain it. In 1984, restoration work began through a common initiative of the Syrian State, the local Church, and a group of Arab and European volunteers. The restoration of the monastery building was completed in 1994 thanks to cooperation between the Italian and Syrian States. An Italian and Syrian school for restoration of frescoes has been created at Deir Mar Musa and will complete the work in the context of Syrian European cooperation. The new foundation of the monastic community started in 1991.
The church of the monastery was built in 1058 AD. The space is about 10x10 metres squared and is divided into two sections. The larger of these is a nave with two aisles and is illuminated by a high eastern window. The second section is the sanctuary, which contains the altar and the apse and is separated from the rest of the church by a stone and wooden chancel screen. Thus far, three layers of frescoes have been revealed. The first layer is from the middle of the eleventh century AD, the second is from the end of the eleventh century, and the third is from the end of the twelfth or beginning of the thirteenth century. The images of the most recent layer are fairly complete, and comprise two well integrated iconographic cycles. The first and larger cycle focuses on the dimension of sacred history. The second, in the sanctuary, represents the Mystery of the eternal and present Instant. The first cycle begins with the image of the Annunciation. Gabriel stands on the north side and the Virgin Mary stands on the south side of the east window; the Emmanuel, the infant Jesus, the sun of justice, rises above. (This image was destroyed, together with other images, in 1983 and was later partially reconstructed out of pieces.) Beneath the window, Jesus Christ with apostles and evangelists inaugurates the time of the Church, which receives sustenance from the Mystery of the Temple, the Holy of Holies. The nave of the church is decorated with saints, women in the arches and men on the pillars. The four evangelists are painted above the four columns looking upwards to copy a heavenly page with Syriac letters in their Gospels. Six martyr saints, painted as knights on the highest part of the nave, ride towards the East fighting the good battle of faith.
The second cycle, that of the actuality of the Mystery, is expressed beginning from the door of the Temple. On the external face of the stone part of the screen, at the door to the sacred space of the altar, the ten virgins of the gospel of Matthew 25 were painted. Very little remains of this painting but it has been possible to partially reconstruct the images. Five had lights burning in their right hands. Five had extinguished lights in their left hands. Behind the altar stands the Holy Virgin, her Child sitting on the throne of her womb. Around her stand the Fathers of the Church. In the semi-dome of the apse, above the altar, we can still see something of the representation of Christ as Son of Man, on his throne and surrounded by cherubim. Mary, the mother of the Saviour, and John the Baptist are painted in the large arc close to the throne, to act as intercessors.
The two cycles, one of history and one of sacrament, are linked together in the great representation of the final judgment on the west wall of the nave. The highest part of the fresco is lost and probably represented Christ in his glory giving Peter the keys to the Kingdom. Peter is still visible standing on the right side, with Paul to the left. Beneath the west window, we see the cross with the symbols of the passion of Jesus: nails, ladders, and the crown of thorns. On the top of the throne, painted in the oriental fashion with cushions and carpets, we see the white shroud, symbol of his resurrection from the tomb. Sitting on the left and right, acting as judges, are ten apostles and evangelists. With Peter and Paul, they complete the number of twelve. The rest of the representation is divided between the right (Paradise) and left (Hell). In Paradise, beneath the throne, Adam and Eve pray for all their children. Beside them the saved people are in the embrace of the Virgin Mary, Abraham, Isaac and Jacob. In the next level, two angels play the trumpets of judgment, and the prophets Moses with Elijah and David with Solomon stand together with the Fathers of the Church. In the next level lies the niche, which probably held the relic of St. Moses. Beside it, an angel of intercession pulls down the plate of good deeds of the scales of divine justice. Close to him, Saint Peter opens the little door of Paradise with a white key. The martyrs St. Stephen and St. James enter first, together with four ancient Syrian monks and three nuns. On the left, beneath the thrones of the apostles, different groups of bishops suffer the pain of fire and cry bitter tears. Beneath them sinners belonging to different cultures and religions suffer the effects of a heavy rain of fire. Under them, beside a terrible Satan strangling an impious individual, monks and nuns burn in hell. Lower still a small devil, with a red tongue of scandals and lies, pulls the left plate of the balance, the one of bad deeds. Close to him are represented four sinners bound like mummies, with the symbols of their sins tied to their necks. The first worshipped money, the second was violent, and perhaps the third was an usurer. The last was a dishonest trader who cheated with his balance. In the end, a line of naked men and women tied with a chain, with snakes entering their bodies through the doors of senses, represent the condemnation of adultery and fornication. At the bottom, a painted base of coloured marble perhaps indicates the final crystallization of the material world.
On the second layer of frescoes, in the northern aisle near the baptistery, rests an image of the baptism of Jesus with an angel serving as a deacon, and with St. Simeon Stylites sitting atop his column. On the southern wall of the nave, on top of the first pillar, we admire an Elijah from the first period, ascending in his chariot.","fresco by artist unknown, photo by James Gordon",,55477,,,2022-04-04,,,,,,,,,,,,,,,,,,_:,Q4233718,,,,,,,Q22669139,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55477,,2022-04-04,,,,1100-01-01T00:00:00Z,7,,1050-01-01T00:00:00Z,7,,1150-01-01T00:00:00Z,7,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55477,,2022-04-04,,,Q858,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55477,,2022-04-04,,,,,,,,,,,,"Frescoes, Monastery of Saint Moses the Abyssinian, Mar Musa or Deir Mar Musa al-Habashi, Nabk, approximately 80 kilometers north of Damascus, Syria - 1.jpg",,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55477,,2022-04-04,,,,,,,,
