RecordNumber,dimension,DateUpdated,DateCreated,LocationCountry,MaterialMedium,Description,Language,RelScriptureChapter,CopyrightStatement,BibliographyLink,StaffNotes,DateCreation,RelScriptureBook,LectionaryLink,CopyrightStatus,RelICANumber,RelScripture,SubjectBuildingName,ImageLink,Unit,Title,part_of,SubjectLC,RelScriptureVerse,Subject,Institution,ImageAvailable,ObjectFunction,CreatorArtist,SubjectName,LocationCreationSite,LocationState,Collection,IconClassNumber,OriginalLocation,BCAD,SortDate,LectionaryRank,CopyrightPermission
47176,3D,2022-06-19 16:27:03.0,2006-09-14 00:00:00.0,France,,"As a pilgrimage church from the early 12th century, Aulnay has preserved through its sculpture a remarkable record of regional iconographic interests. <p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,,ca. 1125,||||,,Educational Use Permitted,20 Au533 ChPe,,St. Pierre d'Aulnay,Aulnay018,,"Church of St. Pierre, Aulnay, France; exterior and interior sculpture",Q222501,"Christian art and symbolism -- France -- Aulnay -- Medieval, 500-1500",||||,,Vanderbilt University,on,,,,Aulnay de Saintonge,,Art in the Christian Tradition,,,,1125,999,Creative Commons BY-SA 4.0
47177,3D,2022-06-19 16:26:49.0,2006-09-14 00:00:00.0,France,,"As a pilgrimage church from the early 12th century, Aulnay has preserved through its sculpture a remarkable record of regional iconographic interests. <p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,,ca. 1125,||||,,Educational Use Permitted,20 Au533 ChPe,,St. Pierre d'Aulnay,Aulnay019,,"Church of St. Pierre, Aulnay, France; exterior and interior sculpture",Q222501,"Christian art and symbolism -- France -- Aulnay -- Medieval, 500-1500",||||,,Vanderbilt University,on,,,,Aulnay de Saintonge,,Art in the Christian Tradition,,,,1125,999,Creative Commons BY-SA 4.0
47178,3D,2022-06-19 16:26:12.0,2006-09-14 00:00:00.0,France,,"As a pilgrimage church from the early 12th century, Aulnay has preserved through its sculpture a remarkable record of regional iconographic interests. <p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,,ca. 1125,||||,,Educational Use Permitted,20 Au533 ChPe,,St. Pierre d'Aulnay,Aulnay020,,"Church of St. Pierre, Aulnay, France; exterior and interior sculpture",Q222501,"Christian art and symbolism -- France -- Aulnay -- Medieval, 500-1500",||||,,Vanderbilt University,on,,,,Aulnay de Saintonge,,Art in the Christian Tradition,,,,1125,999,Creative Commons BY-SA 4.0
47179,3D,2022-06-19 16:25:55.0,2006-09-14 00:00:00.0,France,,"As a pilgrimage church from the early 12th century, Aulnay has preserved through its sculpture a remarkable record of regional iconographic interests. <p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,,ca. 1125,||||,,Educational Use Permitted,20 Au533 ChPe,,St. Pierre d'Aulnay,Aulnay021,,"Church of St. Pierre, Aulnay, France; exterior and interior sculpture",Q222501,"Christian art and symbolism -- France -- Aulnay -- Medieval, 500-1500",||||,,Vanderbilt University,on,,,,Aulnay de Saintonge,,Art in the Christian Tradition,,,,1125,999,Creative Commons BY-SA 4.0
47180,3D,2022-06-19 16:25:43.0,2006-09-14 00:00:00.0,France,,"As a pilgrimage church from the early 12th century, Aulnay has preserved through its sculpture a remarkable record of regional iconographic interests. <p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,,ca. 1125,||||,,Educational Use Permitted,20 Au533 ChPe,,St. Pierre d'Aulnay,Aulnay022,,"Church of St. Pierre, Aulnay, France; exterior and interior sculpture",Q222501,"Christian art and symbolism -- France -- Aulnay -- Medieval, 500-1500",||||,,Vanderbilt University,on,,,,Aulnay de Saintonge,,Art in the Christian Tradition,,,,1125,999,Creative Commons BY-SA 4.0
47181,3D,2022-06-19 16:25:24.0,2006-09-14 00:00:00.0,France,,"As a pilgrimage church from the early 12th century, Aulnay has preserved through its sculpture a remarkable record of regional iconographic interests. <p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,,ca. 1125,||||,,Educational Use Permitted,20 Au533 ChPe,,St. Pierre d'Aulnay,Aulnay023,,"Church of St. Pierre, Aulnay, France; exterior and interior sculpture",Q222501,"Christian art and symbolism -- France -- Aulnay -- Medieval, 500-1500",||||,,Vanderbilt University,on,,,,Aulnay de Saintonge,,Art in the Christian Tradition,,,,1125,999,Creative Commons BY-SA 4.0
47182,3D,2022-06-19 16:25:13.0,2006-09-14 00:00:00.0,France,,"As a pilgrimage church from the early 12th century, Aulnay has preserved through its sculpture a remarkable record of regional iconographic interests. <p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,,ca. 1125,||||,,Educational Use Permitted,20 Au533 ChPe,,St. Pierre d'Aulnay,Aulnay024,,"Church of St. Pierre, Aulnay, France; exterior and interior sculpture",Q222501,"Christian art and symbolism -- France -- Aulnay -- Medieval, 500-1500",||||,,Vanderbilt University,on,,,,Aulnay de Saintonge,,Art in the Christian Tradition,,,,1125,999,Creative Commons BY-SA 4.0
47183,3D,2022-06-19 16:24:59.0,2006-09-14 00:00:00.0,France,,"As a pilgrimage church from the early 12th century, Aulnay has preserved through its sculpture a remarkable record of regional iconographic interests. <p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,,ca. 1125,||||,,Educational Use Permitted,20 Au533 ChPe,,St. Pierre d'Aulnay,Aulnay025,,"Church of St. Pierre, Aulnay, France; exterior and interior sculpture",Q222501,"Christian art and symbolism -- France -- Aulnay -- Medieval, 500-1500",||||,,Vanderbilt University,on,,,,Aulnay de Saintonge,,Art in the Christian Tradition,,,,1125,999,Creative Commons BY-SA 4.0
47184,3D,2022-06-19 16:24:48.0,2006-09-14 00:00:00.0,France,,"As a pilgrimage church from the early 12th century, Aulnay has preserved through its sculpture a remarkable record of regional iconographic interests. <p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,,ca. 1125,||||,,Educational Use Permitted,20 Au533 ChPe,,St. Pierre d'Aulnay,Aulnay026,,"Church of St. Pierre, Aulnay, France; exterior and interior sculpture",Q222501,"Christian art and symbolism -- France -- Aulnay -- Medieval, 500-1500",||||,,Vanderbilt University,on,,,,Aulnay de Saintonge,,Art in the Christian Tradition,,,,1125,999,Creative Commons BY-SA 4.0
47185,3D,2022-06-19 16:24:30.0,2006-09-14 00:00:00.0,France,,"As a pilgrimage church from the early 12th century, Aulnay has preserved through its sculpture a remarkable record of regional iconographic interests. <p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,,ca. 1125,||||,,Educational Use Permitted,20 Au533 ChPe,,St. Pierre d'Aulnay,Aulnay027,,"Church of St. Pierre, Aulnay, France; exterior and interior sculpture",Q222501,"Christian art and symbolism -- France -- Aulnay -- Medieval, 500-1500",||||,,Vanderbilt University,on,,,,Aulnay de Saintonge,,Art in the Christian Tradition,,,,1125,999,Creative Commons BY-SA 4.0
47186,3D,2022-06-19 16:24:13.0,2006-09-14 00:00:00.0,France,,"As a pilgrimage church from the early 12th century, Aulnay has preserved through its sculpture a remarkable record of regional iconographic interests. <p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,,ca. 1125,||||,,Educational Use Permitted,20 Au533 ChPe,,St. Pierre d'Aulnay,Aulnay028,,"Church of St. Pierre, Aulnay, France; exterior and interior sculpture",Q222501,"Christian art and symbolism -- France -- Aulnay -- Medieval, 500-1500",||||,,Vanderbilt University,on,,,,Aulnay de Saintonge,,Art in the Christian Tradition,,,,1125,999,Creative Commons BY-SA 4.0
47187,3D,2022-06-19 16:23:55.0,2006-09-14 00:00:00.0,France,,"As a pilgrimage church from the early 12th century, Aulnay has preserved through its sculpture a remarkable record of regional iconographic interests. <p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,,ca. 1125,||||,,Educational Use Permitted,20 Au533 ChPe,,St. Pierre d'Aulnay,Aulnay029,,"Church of St. Pierre, Aulnay, France; exterior and interior sculpture",Q222501,"Christian art and symbolism -- France -- Aulnay -- Medieval, 500-1500",||||,,Vanderbilt University,on,,,,Aulnay de Saintonge,,Art in the Christian Tradition,,,,1125,999,Creative Commons BY-SA 4.0
47188,3D,2022-06-19 16:23:35.0,2006-09-14 00:00:00.0,France,,"As a pilgrimage church from the early 12th century, Aulnay has preserved through its sculpture a remarkable record of regional iconographic interests. <p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,,ca. 1125,||||,,Educational Use Permitted,20 Au533 ChPe,,St. Pierre d'Aulnay,Aulnay030,,"Church of St. Pierre, Aulnay, France; exterior and interior sculpture",Q222501,"Christian art and symbolism -- France -- Aulnay -- Medieval, 500-1500",||||,,Vanderbilt University,on,,,,Aulnay de Saintonge,,Art in the Christian Tradition,,,,1125,999,Creative Commons BY-SA 4.0
47189,3D,2022-06-19 16:23:15.0,2006-09-14 00:00:00.0,France,,"As a pilgrimage church from the early 12th century, Aulnay has preserved through its sculpture a remarkable record of regional iconographic interests. <p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,,ca. 1125,||||,,Educational Use Permitted,20 Au533 ChPe,,St. Pierre d'Aulnay,Aulnay031,,"Church of St. Pierre, Aulnay, France; exterior and interior sculpture",Q222501,"Christian art and symbolism -- France -- Aulnay -- Medieval, 500-1500",||||,,Vanderbilt University,on,,,,Aulnay de Saintonge,,Art in the Christian Tradition,,,,1125,999,Creative Commons BY-SA 4.0
47036,3D,2022-06-19 16:55:56.0,2006-09-13 00:00:00.0,France,,"Recent restoration of original 13th century imagery. <p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,donated by Anne Richardson Womack,13th century,||||,,Educational Use Permitted,,,"Cathédrale Notre-Dame (Clermont-Ferrand, France)",Clermont_Cathedral_013,,"Madonna and Child, Clermont-Ferrand fresco",Q1032205,Christian art and symbolism,||||,Madonna and Child,Vanderbilt University,on,,,,Clermont-Ferrand,,Art in the Christian Tradition,,,,,999,Creative Commons BY-SA 4.0
47037,3D,2022-06-19 16:55:44.0,2006-09-13 00:00:00.0,France,,"Recent restoration of original 13th century imagery. <p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,donated by Anne Richardson Womack,13th century,||||,,Educational Use Permitted,,,"Cathédrale Notre-Dame (Clermont-Ferrand, France)",Clermont_Cathedral_014,,Clermont-Ferrand fresco,Q1032205,Christian art and symbolism,||||,,Vanderbilt University,on,,,,Clermont-Ferrand,,Art in the Christian Tradition,,,,,999,Creative Commons BY-SA 4.0
47038,3D,2022-06-19 16:55:33.0,2006-09-13 00:00:00.0,France,,"Recent restoration of original 13th century imagery. <p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,donated by Anne Richardson Womack,13th century,||||,,Educational Use Permitted,,,"Cathédrale Notre-Dame (Clermont-Ferrand, France)",Clermont_Cathedral_015,,Clermont-Ferrand fresco,Q1032205,Christian art and symbolism,||||,,Vanderbilt University,on,,,,Clermont-Ferrand,,Art in the Christian Tradition,,,,,999,Creative Commons BY-SA 4.0
47024,3D,2022-06-19 16:58:33.0,2006-09-13 00:00:00.0,France,,"The stained glass windows of the cathedral of Clermont-Ferrand were created over a span of seven centuries, from the 13th through the 20th and represent a number of styles. <p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,donated by Anne Richardson Womack,13th-20th centuries,||||,,Educational Use Permitted,,,"Cathédrale Notre-Dame (Clermont-Ferrand, France)",Clermont_Cathedral_001,,Clermont-Ferrand stained glass,Q1032205,Christian art and symbolism,||||,,Vanderbilt University,on,Stained glass,,,Clermont-Ferrand,,Art in the Christian Tradition,,,,,999,Creative Commons BY-SA 4.0
47025,3D,2022-06-19 16:58:23.0,2006-09-13 00:00:00.0,France,,"The stained glass windows of the cathedral of Clermont-Ferrand were created over a span of seven centuries, from the 13th through the 20th and represent a number of styles. <p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,donated by Anne Richardson Womack,13th-20th centuries,||||,,Educational Use Permitted,,,"Cathédrale Notre-Dame (Clermont-Ferrand, France)",Clermont_Cathedral_002,,Clermont-Ferrand stained glass,Q1032205,Christian art and symbolism,||||,,Vanderbilt University,on,Stained glass,,,Clermont-Ferrand,,Art in the Christian Tradition,,,,,999,Creative Commons BY-SA 4.0
47026,3D,2022-06-19 16:58:11.0,2006-09-13 00:00:00.0,France,,"The stained glass windows of the cathedral of Clermont-Ferrand were created over a span of seven centuries, from the 13th through the 20th and represent a number of styles. <p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,donated by Anne Richardson Womack,13th-20th centuries,||||,,Educational Use Permitted,,,"Cathédrale Notre-Dame (Clermont-Ferrand, France)",Clermont_Cathedral_003,,Clermont-Ferrand stained glass,Q1032205,Christian art and symbolism,||||,,Vanderbilt University,on,Stained glass,,,Clermont-Ferrand,,Art in the Christian Tradition,,,,,999,Creative Commons BY-SA 4.0
47027,3D,2022-06-19 16:58:00.0,2006-09-13 00:00:00.0,France,,"The stained glass windows of the cathedral of Clermont-Ferrand were created over a span of seven centuries, from the 13th through the 20th and represent a number of styles. <p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,donated by Anne Richardson Womack,13th-20th centuries,||||,,Educational Use Permitted,,,"Cathédrale Notre-Dame (Clermont-Ferrand, France)",Clermont_Cathedral_004,,Clermont-Ferrand stained glass,Q1032205,Christian art and symbolism,||||,,Vanderbilt University,on,Stained glass,,,Clermont-Ferrand,,Art in the Christian Tradition,,,,,999,Creative Commons BY-SA 4.0
47028,3D,2022-06-19 16:57:39.0,2006-09-13 00:00:00.0,France,,"The stained glass windows of the cathedral of Clermont-Ferrand were created over a span of seven centuries, from the 13th through the 20th and represent a number of styles. <p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,donated by Anne Richardson Womack,13th-20th centuries,||||,,Educational Use Permitted,,,"Cathédrale Notre-Dame (Clermont-Ferrand, France)",Clermont_Cathedral_005,,Clermont-Ferrand stained glass,Q1032205,Christian art and symbolism,||||,,Vanderbilt University,on,Stained glass,,,Clermont-Ferrand,,Art in the Christian Tradition,,,,,999,Creative Commons BY-SA 4.0
47029,3D,2022-06-19 16:57:28.0,2006-09-13 00:00:00.0,France,,"The stained glass windows of the cathedral of Clermont-Ferrand were created over a span of seven centuries, from the 13th through the 20th and represent a number of styles. <p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,donated by Anne Richardson Womack,13th-20th centuries,||||,,Educational Use Permitted,,,"Cathédrale Notre-Dame (Clermont-Ferrand, France)",Clermont_Cathedral_006,,Clermont-Ferrand stained glass,Q1032205,Christian art and symbolism,||||,,Vanderbilt University,on,Stained glass,,,Clermont-Ferrand,,Art in the Christian Tradition,,,,,999,Creative Commons BY-SA 4.0
47030,3D,2022-06-19 16:57:15.0,2006-09-13 00:00:00.0,France,,"The stained glass windows of the cathedral of Clermont-Ferrand were created over a span of seven centuries, from the 13th through the 20th and represent a number of styles. <p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,donated by Anne Richardson Womack,13th-20th centuries,||||,,Educational Use Permitted,,,"Cathédrale Notre-Dame (Clermont-Ferrand, France)",Clermont_Cathedral_007,,Clermont-Ferrand stained glass,Q1032205,Christian art and symbolism,||||,,Vanderbilt University,on,Stained glass,,,Clermont-Ferrand,,Art in the Christian Tradition,,,,,999,Creative Commons BY-SA 4.0
