RecordNumber,dimension,DateUpdated,DateCreated,LocationCountry,MaterialMedium,Description,Language,RelScriptureChapter,CopyrightStatement,BibliographyLink,StaffNotes,DateCreation,RelScriptureBook,LectionaryLink,CopyrightStatus,RelICANumber,RelScripture,SubjectBuildingName,ImageLink,Unit,Title,part_of,SubjectLC,RelScriptureVerse,Subject,Institution,ImageAvailable,ObjectFunction,CreatorArtist,SubjectName,LocationCreationSite,LocationState,Collection,IconClassNumber,OriginalLocation,BCAD,SortDate,LectionaryRank,CopyrightPermission
27188,3D,2022-06-19 17:06:51.0,2002-08-01 00:00:00.0,France,,"On the trumeau is Christ (head missing) or Beau Dieu.  The jamb figures are, from left to right, St. Bartholomew, St. Andrew, St. Peter, St. Paul, St. James, and St. John.  On the tympanum, from bottom up, the elect (on Abraham's lap) and the damned, Virtues and Vices, the resurrection of the bodies, and Christ the Judge.  The archivolts depict the wise virgins, the foolish virgins, deacons and angels.  [Kurmann plate 275 and Demouy 31] <p><p>Digitized from the slide collection of James T. Womack, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,126,,1211,||||,ANYDy,Educational Use Permitted,,Matthew 25:31-46,Notre-Dame de Reims (Cathedral),301,,"Reims; Last Judgment, Virtues and Vices, the resurrection of the bodies, Jesus Christ (Beau Dieu),  St. Bartholomew, St. Andrew, St. Peter, St. Paul, St. James, St. John, the elect and the damned, Abraham, the wise virgins, the foolish virgins, ...",Q206823,"Christian art and symbolism -- France -- Reims -- Medieval, 500-1500",||||,Beau Dieu|Rising of the dead|Last Judgment|Resurrection of the Bodies|Virtues and Vices,Vanderbilt University,on,,,,Reims,,Art in the Christian Tradition,11U1 ; 73C841,,2,,999,Creative Commons BY-SA 4.0
27189,3D,2022-06-19 17:06:37.0,2002-08-01 00:00:00.0,France,,"The figures are (from left) Abraham with Isaac and Aaron. [Demouy 44, 47] <p><p>Digitized from the slide collection of James T. Womack, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,125,,1211,||||,AVigl,Educational Use Permitted,"20 R36 CND 14W,001 C8",Genesis 22:1-18,Notre-Dame de Reims (Cathedral),302,,"Reims; Abraham, Isaac, Aaron; right jamb figures of the south portal, west facade",Q206823,"Christian art and symbolism -- France -- Reims -- Medieval, 500-1500",||||,Sacrifice of Isaac,Vanderbilt University,on,,,Aaron (Biblical figure),Reims,,Art in the Christian Tradition,71C131|11I62(AARON),,2,,999,Creative Commons BY-SA 4.0
27190,3D,2022-06-19 17:07:06.0,2002-08-01 00:00:00.0,France,,"The figures are (from left) Calixtus and two apostles. [Demouy 44, 47] <p><p>Digitized from the slide collection of James T. Womack, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,125,,1211,||||,,Educational Use Permitted,,,Notre-Dame de Reims (Cathedral),303,,"Reims; Calixtus, apostles; left jamb figures of the south portal, west facade",Q206823,"Christian art and symbolism -- France -- Reims -- Medieval, 500-1500",||||,Apostles,Vanderbilt University,on,,,"Callixtus I, Pope, died 222",Reims,,Art in the Christian Tradition,,,2,,999,Creative Commons BY-SA 4.0
27191,3D,2022-06-19 17:07:21.0,2002-08-01 00:00:00.0,France,,"The theme of the south portal is the Last Judgment. [Demouy 40, 42] <p><p>Digitized from the slide collection of James T. Womack, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,125,,1211,||||,ANYDy,Educational Use Permitted,,Matthew 25:31-46,Notre-Dame de Reims (Cathedral),304,,"Reims; Last Judgment; tympanum and the archivolts of the south portal, west facade",Q206823,"Christian art and symbolism -- France -- Reims -- Medieval, 500-1500",||||,Last Judgment,Vanderbilt University,on,,,,Reims,,Art in the Christian Tradition,11U1|73C841,,2,,999,Creative Commons BY-SA 4.0
27192,3D,2022-06-19 17:07:36.0,2002-08-01 00:00:00.0,France,,"The archivolt 2 (outermost) depicts, from bottom up, St. Afre, St. Helen, and St. Jerome; on the archivolt 3 are shown Christ, the Hebrews in the furnace, and an angel; the archivolt 4 depicts an old man with a viol, an old man with a cymbal, and a musician. [Diblik 121] <p><p>Digitized from the slide collection of James T. Womack, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,127,,1211,||||,,Educational Use Permitted,,,Notre-Dame de Reims (Cathedral),305,,"Reims;  Afre, Helen, Jerome, Jesus Christ, the Hebrews, musicians, angels; right side of the archivolts of the central portal, west facade",Q206823,"Christian art and symbolism -- France -- Reims -- Medieval, 500-1500",||||,Hebrews|Musicians|Angels,Vanderbilt University,on,,,"Jerome (Eusebius Sophronius Hieronymus), ca.347-420",Reims,,Art in the Christian Tradition,,,2,,999,Creative Commons BY-SA 4.0
27193,3D,2022-06-19 17:07:50.0,2002-08-01 00:00:00.0,France,,"The gable depicts the Virgin being crowned by her Son, Christ. [Demouy 41] <p><p>Digitized from the slide collection of James T. Womack, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,125,,1211,||||,,Educational Use Permitted,,,Notre-Dame de Reims (Cathedral),306,,"Reims; Coronation of the Virgin; gable of the central portal, west facade",Q206823,"Christian art and symbolism -- France -- Reims -- Medieval, 500-1500",||||,Coronation of the Virgin,Vanderbilt University,on,,,,Reims,,Art in the Christian Tradition,,,2,,999,Creative Commons BY-SA 4.0
27194,3D,2022-06-19 17:08:04.0,2002-08-01 00:00:00.0,France,,"The gable of the south transept represents the Church, the Synagogue, and the Assumption of the Virgin.  The rose window depicts Jesus Christ and the Coronation of the Virgin. [Demouy 12, 35] <p><p>Digitized from the slide collection of James T. Womack, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,125,,1211,||||,,Educational Use Permitted,"20 R36 CND 14S,001 C|20 R36 CND 14S,001 A1",,Notre-Dame de Reims (Cathedral),307,,"Reims; Church, Synagogue, Assumption of the Virgin, Coronation of the Virgin, Jesus Christ; south transept",Q206823,"Christian art and symbolism -- France -- Reims -- Medieval, 500-1500",||||,Assumption of Mary|Church,Vanderbilt University,on,,,,Reims,,Art in the Christian Tradition,11P11|12A0|73E78,,2,,999,Creative Commons BY-SA 4.0
27195,3D,2022-06-19 17:08:18.0,2002-08-01 00:00:00.0,France,,"The small rose-window depicts the litanies of Mary. [Demouy 16] <p><p>Digitized from the slide collection of James T. Womack, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,125,,1211,||||,,Educational Use Permitted,,,Notre-Dame de Reims (Cathedral),308,,"Reims; Litanies of Mary; small rose-window of the central portal, west facade",Q206823,"Christian art and symbolism -- France -- Reims -- Medieval, 500-1500",||||,Rose window,Vanderbilt University,on,,,"Mary, the mother of Jesus (Biblical figure)",Reims,,Art in the Christian Tradition,,,2,,999,Creative Commons BY-SA 4.0
27196,3D,2022-06-19 17:08:35.0,2002-08-01 00:00:00.0,France,,"From bottom row up, the martyrdom of St. Nicaisius, St. Remi's healing of the hermit and exorcizing of the girl, the story of Job (from left to right, Job's three friends, three messengers, Job's wife, Job and Satan, and Job's relatives), St. Remi's resuscitation of the girl, and Christ. [Demouy 32] <p><p>Digitized from the slide collection of James T. Womack, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,125,,1211,||||,,Educational Use Permitted,,,Notre-Dame de Reims (Cathedral),309,,"Reims; St. Nicaisius, St. Remi, Job, Jesus Christ; left side of the tympanum of the central portal, the north transept (Portal of Saints)",Q206823,"Christian art and symbolism -- France -- Reims -- Medieval, 500-1500",||||,,Vanderbilt University,on,,,"Nicasius (martyr), ca.1135-1187 |Job (Biblical figure) |Remi, Bishop of Reims, 437-533",Reims,,Art in the Christian Tradition,,,2,,999,Creative Commons BY-SA 4.0
27197,3D,2022-06-19 17:09:01.0,2002-08-01 00:00:00.0,France,,"<p><p>Digitized from the slide collection of James T. Womack, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,,,1211,||||,,Educational Use Permitted,,,Notre-Dame de Reims (Cathedral),310,,Reims; southern tower,Q206823,"Christian art and symbolism -- France -- Reims -- Medieval, 500-1500",||||,,Vanderbilt University,on,,,,Reims,,Art in the Christian Tradition,,,2,,999,Creative Commons BY-SA 4.0
27198,3D,2022-06-19 17:09:19.0,2002-08-01 00:00:00.0,France,,"The figures are, from left to right, Simeon, John the Baptist, Isaiah, Moses, and Abraham with Isaac. [Demouy 44, 47] <p><p>Digitized from the slide collection of James T. Womack, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,125,,1211,||||,AVigl,Educational Use Permitted,,Genesis 22:1-18,Notre-Dame de Reims (Cathedral),311,,"Reims; Simeon, John the Baptist, Isaiah, Moses, Abraham, Isaac; right jamb figures of the south portal, west facade",Q206823,"Christian art and symbolism -- France -- Reims -- Medieval, 500-1500",||||,Sacrifice of Isaac,Vanderbilt University,on,,,,Reims,,Art in the Christian Tradition,,,2,,999,Creative Commons BY-SA 4.0
27199,3D,2022-06-19 17:09:44.0,2002-08-01 00:00:00.0,France,,"The central portal, west facade, is dedicated to the Coronation of the Virgin. [Demouy 40] <p><p>Digitized from the slide collection of James T. Womack, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,125,,1211,||||,,Educational Use Permitted,,,Notre-Dame de Reims (Cathedral),312,,"Reims; Coronation of the Virgin; left side of the archivolts of the central portal, west facade",Q206823,"Christian art and symbolism -- France -- Reims -- Medieval, 500-1500",||||,Coronation of the Virgin,Vanderbilt University,on,,,,Reims,,Art in the Christian Tradition,,,2,,999,Creative Commons BY-SA 4.0
27200,3D,2022-06-19 17:10:04.0,2002-08-01 00:00:00.0,France,,"The south portal is dedicated to the Last Judgment. [Demouy 40] <p><p>Digitized from the slide collection of James T. Womack, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,125,,1211,||||,ANYDy,Educational Use Permitted,,Matthew 25:31-46,Notre-Dame de Reims (Cathedral),313,,"Reims; Last Judgment; right side of the archivolts of the south portal, west facade",Q206823,"Christian art and symbolism -- France -- Reims -- Medieval, 500-1500",||||,Last Judgment,Vanderbilt University,on,,,,Reims,,Art in the Christian Tradition,11U1|73C841,,2,,999,Creative Commons BY-SA 4.0
27201,3D,2022-06-19 17:10:23.0,2002-08-01 00:00:00.0,France,,"The central portal is dedicated to the Coronation of Virgin Mary. [Demouy 40] <p><p>Digitized from the slide collection of James T. Womack, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,125,,1211,||||,,Educational Use Permitted,,,Notre-Dame de Reims (Cathedral),314,,Reims; Coronation of the Virgin; central portal of west facade,Q206823,"Christian art and symbolism -- France -- Reims -- Medieval, 500-1500",||||,Coronation of the Virgin,Vanderbilt University,on,,,"Mary, the mother of Jesus (Biblical figure)",Reims,,Art in the Christian Tradition,,,2,,999,Creative Commons BY-SA 4.0
27202,3D,2022-06-19 17:10:37.0,2002-08-01 00:00:00.0,France,,"On the trumeau is Christ (head missing) or Beau Dieu.  The jamb figures are, from left to right, St. Bartholomew, St. Andrew, St. Peter.  On the tympanum, from bottom up, the elect (on Abraham's lap) and the damned, Virtues and Vices, the resurrection of the bodies, and Christ the Judge.  The archivolts depict the wise virgins, deacons and angels.  [Kurmann plate 275 and Demouy 31] <p><p>Digitized from the slide collection of James T. Womack, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,126,,1211,||||,ANYDy,Educational Use Permitted,,Matthew 25:31-46,Notre-Dame de Reims (Cathedral),315,,"Reims; Last Judgment, Virtues and Vices, the resurrection of the bodies, Jesus Christ (Beau Dieu), St. Bartholomew, St. Andrew, St. Peter, the elect and the damned, Abraham, the wise virgins, deacons, angels",Q206823,"Christian art and symbolism -- France -- Reims -- Medieval, 500-1500",||||,Wise and Foolish Virgins|Virtues and Vices|Beau Dieu|Rising of the dead|Last Judgment|Resurrection of the Bodies,Vanderbilt University,on,,,,Reims,,Art in the Christian Tradition,11U1|73C841,,2,,999,Creative Commons BY-SA 4.0
27203,3D,2022-06-19 17:11:02.0,2002-08-01 00:00:00.0,France,,"The jamb figure is Gabriel at the scene of Annunciation. [Demouy 44-45] <p><p>Digitized from the slide collection of James T. Womack, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,125,,1211,||||,BAdvt04,Educational Use Permitted,"20 R36 CND 14W,001 A6",Luke 1:26-38,Notre-Dame de Reims (Cathedral),316,,"Reims; Annunciation, Gabriel; right jamb figure of the central portal, west facade",Q206823,"Christian art and symbolism -- France -- Reims -- Medieval, 500-1500",||||,,Vanderbilt University,on,,,Gabriel (archangel),Reims,,Art in the Christian Tradition,73A52,,2,,999,Creative Commons BY-SA 4.0
27204,3D,2022-06-19 17:11:15.0,2002-08-01 00:00:00.0,France,,"The figure pouring water represents the River of the Paradise. [Kurmann 905] <p><p>Digitized from the slide collection of James T. Womack, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,126,,1211,||||,,Educational Use Permitted,,,Notre-Dame de Reims (Cathedral),317,,Reims; River of the Paradise; bottom of the arch between the central and south portals,Q206823,"Christian art and symbolism -- France -- Reims -- Medieval, 500-1500",||||,Paradise,Vanderbilt University,on,,,,Reims,,Art in the Christian Tradition,,,2,,999,Creative Commons BY-SA 4.0
27205,3D,2022-06-19 17:11:32.0,2002-08-01 00:00:00.0,France,,"This portal is dedicated to the saints of the Church of Reims. [Demouy 32] <p><p>Digitized from the slide collection of James T. Womack, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,125,,1211,||||,,Educational Use Permitted,,,Notre-Dame de Reims (Cathedral),318,,Reims; Saints; central portal of the north transept (Portal of Saints),Q206823,"Christian art and symbolism -- France -- Reims -- Medieval, 500-1500",||||,Saints,Vanderbilt University,on,,,,Reims,,Art in the Christian Tradition,,,2,,999,Creative Commons BY-SA 4.0
27206,3D,2022-06-19 17:13:21.0,2002-08-01 00:00:00.0,France,,"<p><p>Digitized from the slide collection of James T. Womack, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,,Identify?,1211,||||,,Educational Use Permitted,,,Notre-Dame de Reims (Cathedral),319,,Reims; gargoyle between the central and the south portals,Q206823,"Christian art and symbolism -- France -- Reims -- Medieval, 500-1500",||||,,Vanderbilt University,on,,,,Reims,,Art in the Christian Tradition,,,2,,999,Creative Commons BY-SA 4.0
27207,3D,2022-06-19 17:13:44.0,2002-08-01 00:00:00.0,France,,"The lintel depicts the conversion of the Apostle Paul. [Kurmann plate 364] <p><p>Digitized from the slide collection of James T. Womack, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,126,,1211,||||,,Educational Use Permitted,,Acts 9:1-9,Notre-Dame de Reims (Cathedral),320,,"Reims; Conversion of Paul; lintel of the south portal, west facade",Q206823,"Christian art and symbolism -- France -- Reims -- Medieval, 500-1500",||||,Conversion,Vanderbilt University,on,,,"Paul, the Apostle (Biblical figure)",Reims,,Art in the Christian Tradition,,,2,,999,Creative Commons BY-SA 4.0
27208,3D,2022-09-21 11:50:50.0,2002-08-01 00:00:00.0,France,,"The figures are, from left to right, St. Remi (?), an apostle, St. Calixtus, and two apostles. [Demouy 44, 47] <p><p>Digitized from the slide collection of James T. Womack, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,125,,1211,||||,,Educational Use Permitted,,,Notre-Dame de Reims (Cathedral),321,,"Reims; St. Remi, St. Calixtus, apostles; left jamb figures of the south portal, west facade",Q206823,"Christian art and symbolism -- France -- Reims -- Medieval, 500-1500",||||,Apostles,Vanderbilt University,on,,,"Remi, Bishop of Reims, 437-533 |Callixtus I, Pope, died 222",Reims,,Art in the Christian Tradition,,,2,,999,Creative Commons BY-SA 4.0
27209,3D,2022-06-19 17:14:08.0,2002-08-01 00:00:00.0,France,,"The stautes within the recesses depict, from bottom row up, Melchizedek and Abraham and John the Baptist facing Herod (partial view) <p><p>Digitized from the slide collection of James T. Womack, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,,,1211,||||,,Educational Use Permitted,,Genesis 14:18-20,Notre-Dame de Reims (Cathedral),322,,"Reims; Melchizedek, Abraham, John the Baptist, Herod; reverse side of the central portal, west facade",Q206823,"Christian art and symbolism -- France -- Reims -- Medieval, 500-1500",||||,,Vanderbilt University,on,,,"Melchizedek (Biblical figure) |Abraham (Biblical figure) |Herod Antipas, tetrarch of Galilee, ca.20 BC-40 AD |John, the Baptist (Biblical figure)",Reims,,Art in the Christian Tradition,,,2,,999,Creative Commons BY-SA 4.0
